#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.169,0.00250,0.16908,0.00010,0.58385,1.60000e+08
0.172,0.00250,0.17201,0.00010,0.57646,1.79000e+08
0.313,0.00225,0.31300,0.00010,0.22925,9.79400e+09
0.175,0.00250,0.17508,0.00010,0.56907,2.01000e+08
0.178,0.00250,0.17801,0.00010,0.56168,2.24000e+08
0.181,0.00250,0.18103,0.00010,0.55430,2.50000e+08
0.316,0.00225,0.31400,0.00010,0.22187,1.00000e+10
0.184,0.00250,0.18410,0.00010,0.54691,2.79000e+08
0.319,0.00225,0.31400,0.00010,0.21448,1.00000e+10
0.322,0.00225,0.31400,0.00010,0.20709,1.00000e+10
0.187,0.00250,0.18701,0.00010,0.53952,3.09000e+08
0.325,0.00225,0.31400,0.00010,0.19970,1.00000e+10
0.190,0.00250,0.19002,0.00010,0.53213,3.43000e+08
0.328,0.00225,0.31400,0.00010,0.19232,1.00000e+10
0.193,0.00250,0.19303,0.00010,0.52475,3.80000e+08
0.331,0.00225,0.31400,0.00010,0.18493,1.00000e+10
0.196,0.00250,0.19602,0.00010,0.51736,4.20000e+08
0.199,0.00250,0.19904,0.00010,0.50997,4.64000e+08
0.334,0.00225,0.31400,0.00010,0.17754,1.00000e+10
0.205,0.00250,0.20504,0.00010,0.49520,5.63000e+08
0.337,0.00225,0.31400,0.00010,0.17016,1.00000e+10
0.202,0.00250,0.20201,0.00010,0.50259,5.11000e+08
0.340,0.00225,0.31400,0.00010,0.16277,1.00000e+10
0.208,0.00250,0.20805,0.00010,0.48781,6.19000e+08
0.343,0.00225,0.31400,0.00010,0.15538,1.00000e+10
0.211,0.00250,0.21102,0.00010,0.48042,6.79000e+08
0.346,0.00225,0.31400,0.00010,0.14799,1.00000e+10
0.214,0.00250,0.21401,0.00010,0.47304,7.44000e+08
0.217,0.00250,0.21703,0.00010,0.46565,8.15000e+08
0.349,0.00225,0.31400,0.00010,0.14061,1.00000e+10
0.220,0.00250,0.22002,0.00010,0.45826,8.91000e+08
0.352,0.00225,0.31400,0.00010,0.13322,1.00000e+10
0.223,0.00250,0.22302,0.00010,0.45087,9.73000e+08
0.226,0.00250,0.22600,0.00010,0.44349,1.06100e+09
0.355,0.00225,0.31400,0.00010,0.12583,1.00000e+10
0.229,0.00250,0.22900,0.00010,0.43610,1.15600e+09
0.358,0.00225,0.31400,0.00010,0.11844,1.00000e+10
0.232,0.00250,0.23203,0.00010,0.42871,1.25900e+09
0.361,0.00225,0.31400,0.00010,0.11106,1.00000e+10
0.235,0.00250,0.23501,0.00010,0.42132,1.36800e+09
0.238,0.00250,0.23802,0.00010,0.41394,1.48600e+09
0.241,0.00250,0.24101,0.00010,0.40655,1.61200e+09
0.364,0.00225,0.31400,0.00010,0.10367,1.00000e+10
0.367,0.00225,0.31400,0.00010,0.09628,1.00000e+10
0.247,0.00250,0.24700,0.00010,0.39178,1.89100e+09
0.244,0.00250,0.24401,0.00010,0.39916,1.74700e+09
0.250,0.00250,0.25001,0.00010,0.38439,2.04600e+09
0.253,0.00250,0.25301,0.00010,0.37700,2.21100e+09
0.370,0.00225,0.31400,0.00010,0.08889,1.00000e+10
0.256,0.00250,0.25601,0.00010,0.36961,2.38700e+09
0.373,0.00225,0.31400,0.00010,0.08151,1.00000e+10
0.259,0.00250,0.25901,0.00010,0.36223,2.57500e+09
0.262,0.00250,0.26201,0.00010,0.35484,2.77500e+09
0.376,0.00225,0.31400,0.00010,0.07412,1.00000e+10
0.265,0.00250,0.26500,0.00010,0.34745,2.98800e+09
0.268,0.00250,0.26800,0.00010,0.34006,3.21500e+09
0.379,0.00225,0.31400,0.00010,0.06673,1.00000e+10
0.271,0.00250,0.27100,0.00010,0.33268,3.45600e+09
0.274,0.00250,0.27401,0.00010,0.32529,3.71300e+09
0.277,0.00250,0.27700,0.00010,0.31790,3.98500e+09
0.382,0.00225,0.31400,0.00010,0.05934,1.00000e+10
0.280,0.00250,0.28000,0.00010,0.31051,4.27400e+09
0.283,0.00250,0.28301,0.00010,0.30313,4.58100e+09
0.286,0.00250,0.28600,0.00010,0.29574,4.90600e+09
0.289,0.00250,0.28900,0.00010,0.28835,5.25000e+09
0.292,0.00250,0.29200,0.00010,0.28097,5.61500e+09
0.295,0.00250,0.29501,0.00010,0.27358,6.00100e+09
0.298,0.00250,0.29801,0.00010,0.26619,6.40900e+09
0.301,0.00250,0.30100,0.00010,0.25880,6.84000e+09
0.304,0.00250,0.30400,0.00010,0.25142,7.29500e+09
0.160,0.00275,0.16018,0.00010,0.60601,1.02000e+08
0.307,0.00250,0.30700,0.00010,0.24403,7.77600e+09
0.163,0.00275,0.16313,0.00010,0.59862,1.15000e+08
0.166,0.00275,0.16602,0.00010,0.59123,1.29000e+08
0.310,0.00250,0.31001,0.00010,0.23664,8.28400e+09
0.169,0.00275,0.16901,0.00010,0.58385,1.45000e+08
0.172,0.00275,0.17205,0.00010,0.57646,1.63000e+08
0.175,0.00275,0.17513,0.00010,0.56907,1.83000e+08
0.313,0.00250,0.31300,0.00010,0.22925,8.81900e+09
0.178,0.00275,0.17806,0.00010,0.56168,2.04000e+08
0.181,0.00275,0.18112,0.00010,0.55430,2.28000e+08
0.184,0.00275,0.18403,0.00010,0.54691,2.53000e+08
0.187,0.00275,0.18701,0.00010,0.53952,2.81000e+08
0.190,0.00275,0.19004,0.00010,0.53213,3.12000e+08
0.193,0.00275,0.19307,0.00010,0.52475,3.46000e+08
0.196,0.00275,0.19603,0.00010,0.51736,3.82000e+08
0.319,0.00250,0.31900,0.00010,0.21448,9.97700e+09
0.199,0.00275,0.19905,0.00010,0.50997,4.22000e+08
0.322,0.00250,0.31911,0.00010,0.20709,1.00000e+10
0.325,0.00250,0.31911,0.00010,0.19970,1.00000e+10
0.202,0.00275,0.20203,0.00010,0.50259,4.65000e+08
0.328,0.00250,0.31911,0.00010,0.19232,1.00000e+10
0.316,0.00250,0.31600,0.00010,0.22187,9.38300e+09
0.205,0.00275,0.20504,0.00010,0.49520,5.12000e+08
0.334,0.00250,0.31911,0.00010,0.17754,1.00000e+10
0.331,0.00250,0.31911,0.00010,0.18493,1.00000e+10
0.208,0.00275,0.20805,0.00010,0.48781,5.63000e+08
0.337,0.00250,0.31911,0.00010,0.17016,1.00000e+10
0.211,0.00275,0.21100,0.00010,0.48042,6.17000e+08
0.214,0.00275,0.21403,0.00010,0.47304,6.77000e+08
0.343,0.00250,0.31911,0.00010,0.15538,1.00000e+10
0.340,0.00250,0.31911,0.00010,0.16277,1.00000e+10
0.217,0.00275,0.21702,0.00010,0.46565,7.41000e+08
0.220,0.00275,0.22001,0.00010,0.45826,8.10000e+08
0.346,0.00250,0.31911,0.00010,0.14799,1.00000e+10
0.223,0.00275,0.22302,0.00010,0.45087,8.85000e+08
0.349,0.00250,0.31911,0.00010,0.14061,1.00000e+10
0.226,0.00275,0.22601,0.00010,0.44349,9.65000e+08
0.352,0.00250,0.31911,0.00010,0.13322,1.00000e+10
0.229,0.00275,0.22903,0.00010,0.43610,1.05200e+09
0.355,0.00250,0.31911,0.00010,0.12583,1.00000e+10
0.235,0.00275,0.23500,0.00010,0.42132,1.24400e+09
0.232,0.00275,0.23203,0.00010,0.42871,1.14500e+09
0.238,0.00275,0.23800,0.00010,0.41394,1.35100e+09
0.358,0.00250,0.31911,0.00010,0.11844,1.00000e+10
0.241,0.00275,0.24101,0.00010,0.40655,1.46600e+09
0.361,0.00250,0.31911,0.00010,0.11106,1.00000e+10
0.244,0.00275,0.24402,0.00010,0.39916,1.58900e+09
0.364,0.00250,0.31911,0.00010,0.10367,1.00000e+10
0.247,0.00275,0.24701,0.00010,0.39178,1.72000e+09
0.367,0.00250,0.31911,0.00010,0.09628,1.00000e+10
0.250,0.00275,0.25002,0.00010,0.38439,1.86100e+09
0.253,0.00275,0.25301,0.00010,0.37700,2.01100e+09
0.370,0.00250,0.31911,0.00010,0.08889,1.00000e+10
0.256,0.00275,0.25601,0.00010,0.36961,2.17100e+09
0.373,0.00250,0.31911,0.00010,0.08151,1.00000e+10
0.259,0.00275,0.25901,0.00010,0.36223,2.34200e+09
0.262,0.00275,0.26201,0.00010,0.35484,2.52400e+09
0.376,0.00250,0.31911,0.00010,0.07412,1.00000e+10
0.265,0.00275,0.26501,0.00010,0.34745,2.71800e+09
0.268,0.00275,0.26801,0.00010,0.34006,2.92400e+09
0.379,0.00250,0.31911,0.00010,0.06673,1.00000e+10
0.271,0.00275,0.27101,0.00010,0.33268,3.14400e+09
0.382,0.00250,0.31911,0.00010,0.05934,1.00000e+10
0.274,0.00275,0.27401,0.00010,0.32529,3.37700e+09
0.277,0.00275,0.27700,0.00010,0.31790,3.62400e+09
0.280,0.00275,0.28000,0.00010,0.31051,3.88700e+09
0.283,0.00275,0.28300,0.00010,0.30313,4.16600e+09
0.286,0.00275,0.28601,0.00010,0.29574,4.46200e+09
0.289,0.00275,0.28900,0.00010,0.28835,4.77500e+09
0.295,0.00275,0.29501,0.00010,0.27358,5.45800e+09
0.298,0.00275,0.29801,0.00010,0.26619,5.82900e+09
0.292,0.00275,0.29201,0.00010,0.28097,5.10700e+09
0.301,0.00275,0.30101,0.00010,0.25880,6.22100e+09
0.304,0.00275,0.30400,0.00010,0.25142,6.63500e+09
0.160,0.00300,0.16006,0.00010,0.60601,9.30000e+07
0.307,0.00275,0.30700,0.00010,0.24403,7.07200e+09
0.163,0.00300,0.16304,0.00010,0.59862,1.05000e+08
0.166,0.00300,0.16618,0.00010,0.59123,1.19000e+08
0.310,0.00275,0.31000,0.00010,0.23664,7.53400e+09
0.169,0.00300,0.16903,0.00010,0.58385,1.33000e+08
0.172,0.00300,0.17216,0.00010,0.57646,1.50000e+08
0.175,0.00300,0.17501,0.00010,0.56907,1.67000e+08
0.313,0.00275,0.31301,0.00010,0.22925,8.02100e+09
0.178,0.00300,0.17806,0.00010,0.56168,1.87000e+08
0.181,0.00300,0.18112,0.00010,0.55430,2.09000e+08
0.316,0.00275,0.31600,0.00010,0.22187,8.53400e+09
0.184,0.00300,0.18404,0.00010,0.54691,2.32000e+08
0.187,0.00300,0.18706,0.00010,0.53952,2.58000e+08
0.190,0.00300,0.19003,0.00010,0.53213,2.86000e+08
0.193,0.00300,0.19305,0.00010,0.52475,3.17000e+08
0.319,0.00275,0.31900,0.00010,0.21448,9.07400e+09
0.196,0.00300,0.19601,0.00010,0.51736,3.50000e+08
0.199,0.00300,0.19905,0.00010,0.50997,3.87000e+08
0.202,0.00300,0.20201,0.00010,0.50259,4.26000e+08
0.205,0.00300,0.20501,0.00010,0.49520,4.69000e+08
0.322,0.00275,0.32200,0.00010,0.20709,9.64300e+09
0.208,0.00300,0.20804,0.00010,0.48781,5.16000e+08
0.211,0.00300,0.21101,0.00010,0.48042,5.66000e+08
0.325,0.00275,0.32380,0.00010,0.19970,1.00000e+10
0.214,0.00300,0.21404,0.00010,0.47304,6.21000e+08
0.328,0.00275,0.32380,0.00010,0.19232,1.00000e+10
0.331,0.00275,0.32380,0.00010,0.18493,1.00000e+10
0.217,0.00300,0.21705,0.00010,0.46565,6.80000e+08
0.334,0.00275,0.32380,0.00010,0.17754,1.00000e+10
0.220,0.00300,0.22002,0.00010,0.45826,7.43000e+08
0.337,0.00275,0.32380,0.00010,0.17016,1.00000e+10
0.223,0.00300,0.22300,0.00010,0.45087,8.11000e+08
0.340,0.00275,0.32380,0.00010,0.16277,1.00000e+10
0.226,0.00300,0.22601,0.00010,0.44349,8.85000e+08
0.343,0.00275,0.32380,0.00010,0.15538,1.00000e+10
0.229,0.00300,0.22900,0.00010,0.43610,9.64000e+08
0.349,0.00275,0.32380,0.00010,0.14061,1.00000e+10
0.346,0.00275,0.32380,0.00010,0.14799,1.00000e+10
0.232,0.00300,0.23203,0.00010,0.42871,1.05000e+09
0.352,0.00275,0.32380,0.00010,0.13322,1.00000e+10
0.235,0.00300,0.23501,0.00010,0.42132,1.14100e+09
0.238,0.00300,0.23801,0.00010,0.41394,1.23900e+09
0.355,0.00275,0.32380,0.00010,0.12583,1.00000e+10
0.358,0.00275,0.32380,0.00010,0.11844,1.00000e+10
0.241,0.00300,0.24100,0.00010,0.40655,1.34400e+09
0.244,0.00300,0.24401,0.00010,0.39916,1.45700e+09
0.361,0.00275,0.32380,0.00010,0.11106,1.00000e+10
0.247,0.00300,0.24702,0.00010,0.39178,1.57800e+09
0.250,0.00300,0.25000,0.00010,0.38439,1.70600e+09
0.364,0.00275,0.32380,0.00010,0.10367,1.00000e+10
0.367,0.00275,0.32380,0.00010,0.09628,1.00000e+10
0.253,0.00300,0.25301,0.00010,0.37700,1.84400e+09
0.256,0.00300,0.25601,0.00010,0.36961,1.99100e+09
0.370,0.00275,0.32380,0.00010,0.08889,1.00000e+10
0.259,0.00300,0.25900,0.00010,0.36223,2.14700e+09
0.262,0.00300,0.26200,0.00010,0.35484,2.31400e+09
0.265,0.00300,0.26500,0.00010,0.34745,2.49200e+09
0.373,0.00275,0.32380,0.00010,0.08151,1.00000e+10
0.268,0.00300,0.26801,0.00010,0.34006,2.68200e+09
0.271,0.00300,0.27101,0.00010,0.33268,2.88300e+09
0.376,0.00275,0.32380,0.00010,0.07412,1.00000e+10
0.274,0.00300,0.27401,0.00010,0.32529,3.09700e+09
0.277,0.00300,0.27701,0.00010,0.31790,3.32400e+09
0.379,0.00275,0.32380,0.00010,0.06673,1.00000e+10
0.280,0.00300,0.28001,0.00010,0.31051,3.56500e+09
0.283,0.00300,0.28301,0.00010,0.30313,3.82100e+09
0.286,0.00300,0.28601,0.00010,0.29574,4.09200e+09
0.382,0.00275,0.32380,0.00010,0.05934,1.00000e+10
0.289,0.00300,0.28900,0.00010,0.28835,4.37900e+09
0.292,0.00300,0.29200,0.00010,0.28097,4.68300e+09
0.295,0.00300,0.29501,0.00010,0.27358,5.00500e+09
0.298,0.00300,0.29800,0.00010,0.26619,5.34500e+09
0.301,0.00300,0.30101,0.00010,0.25880,5.70500e+09
0.304,0.00300,0.30401,0.00010,0.25142,6.08500e+09
0.160,0.00325,0.16011,0.00010,0.60601,8.60000e+07
0.307,0.00300,0.30701,0.00010,0.24403,6.48600e+09
0.163,0.00325,0.16307,0.00010,0.59862,9.70000e+07
0.166,0.00325,0.16622,0.00010,0.59123,1.10000e+08
0.310,0.00300,0.31000,0.00010,0.23664,6.90900e+09
0.169,0.00325,0.16908,0.00010,0.58385,1.23000e+08
0.172,0.00325,0.17207,0.00010,0.57646,1.38000e+08
0.313,0.00300,0.31300,0.00010,0.22925,7.35500e+09
0.175,0.00325,0.17516,0.00010,0.56907,1.55000e+08
0.178,0.00325,0.17812,0.00010,0.56168,1.73000e+08
0.181,0.00325,0.18113,0.00010,0.55430,1.93000e+08
0.316,0.00300,0.31600,0.00010,0.22187,7.82600e+09
0.184,0.00325,0.18401,0.00010,0.54691,2.14000e+08
0.187,0.00325,0.18703,0.00010,0.53952,2.38000e+08
0.190,0.00325,0.19003,0.00010,0.53213,2.64000e+08
0.193,0.00325,0.19309,0.00010,0.52475,2.93000e+08
0.319,0.00300,0.31901,0.00010,0.21448,8.32200e+09
0.196,0.00325,0.19609,0.00010,0.51736,3.24000e+08
0.199,0.00325,0.19903,0.00010,0.50997,3.57000e+08
0.202,0.00325,0.20206,0.00010,0.50259,3.94000e+08
0.322,0.00300,0.32200,0.00010,0.20709,8.84400e+09
0.205,0.00325,0.20501,0.00010,0.49520,4.33000e+08
0.208,0.00325,0.20801,0.00010,0.48781,4.76000e+08
0.211,0.00325,0.21104,0.00010,0.48042,5.23000e+08
0.214,0.00325,0.21402,0.00010,0.47304,5.73000e+08
0.325,0.00300,0.32500,0.00010,0.19970,9.39300e+09
0.217,0.00325,0.21705,0.00010,0.46565,6.28000e+08
0.220,0.00325,0.22002,0.00010,0.45826,6.86000e+08
0.223,0.00325,0.22301,0.00010,0.45087,7.49000e+08
0.226,0.00325,0.22600,0.00010,0.44349,8.17000e+08
0.328,0.00300,0.32800,0.00010,0.19232,9.97100e+09
0.331,0.00300,0.32814,0.00010,0.18493,1.00000e+10
0.229,0.00325,0.22904,0.00010,0.43610,8.91000e+08
0.334,0.00300,0.32814,0.00010,0.17754,1.00000e+10
0.232,0.00325,0.23201,0.00010,0.42871,9.69000e+08
0.235,0.00325,0.23503,0.00010,0.42132,1.05400e+09
0.337,0.00300,0.32814,0.00010,0.17016,1.00000e+10
0.238,0.00325,0.23800,0.00010,0.41394,1.14400e+09
0.340,0.00300,0.32814,0.00010,0.16277,1.00000e+10
0.343,0.00300,0.32814,0.00010,0.15538,1.00000e+10
0.241,0.00325,0.24100,0.00010,0.40655,1.24100e+09
0.346,0.00300,0.32814,0.00010,0.14799,1.00000e+10
0.244,0.00325,0.24400,0.00010,0.39916,1.34500e+09
0.349,0.00300,0.32814,0.00010,0.14061,1.00000e+10
0.352,0.00300,0.32814,0.00010,0.13322,1.00000e+10
0.247,0.00325,0.24702,0.00010,0.39178,1.45700e+09
0.355,0.00300,0.32814,0.00010,0.12583,1.00000e+10
0.358,0.00300,0.32814,0.00010,0.11844,1.00000e+10
0.250,0.00325,0.25002,0.00010,0.38439,1.57600e+09
0.361,0.00300,0.32814,0.00010,0.11106,1.00000e+10
0.253,0.00325,0.25302,0.00010,0.37700,1.70300e+09
0.256,0.00325,0.25600,0.00010,0.36961,1.83800e+09
0.364,0.00300,0.32814,0.00010,0.10367,1.00000e+10
0.259,0.00325,0.25901,0.00010,0.36223,1.98300e+09
0.367,0.00300,0.32814,0.00010,0.09628,1.00000e+10
0.262,0.00325,0.26200,0.00010,0.35484,2.13700e+09
0.265,0.00325,0.26502,0.00010,0.34745,2.30200e+09
0.268,0.00325,0.26800,0.00010,0.34006,2.47600e+09
0.373,0.00300,0.32814,0.00010,0.08151,1.00000e+10
0.376,0.00300,0.32814,0.00010,0.07412,1.00000e+10
0.271,0.00325,0.27101,0.00010,0.33268,2.66200e+09
0.379,0.00300,0.32814,0.00010,0.06673,1.00000e+10
0.274,0.00325,0.27401,0.00010,0.32529,2.86000e+09
0.277,0.00325,0.27700,0.00010,0.31790,3.06900e+09
0.382,0.00300,0.32814,0.00010,0.05934,1.00000e+10
0.280,0.00325,0.28000,0.00010,0.31051,3.29200e+09
0.370,0.00300,0.32814,0.00010,0.08889,1.00000e+10
0.283,0.00325,0.28300,0.00010,0.30313,3.52800e+09
0.286,0.00325,0.28601,0.00010,0.29574,3.77900e+09
0.289,0.00325,0.28901,0.00010,0.28835,4.04400e+09
0.292,0.00325,0.29201,0.00010,0.28097,4.32500e+09
0.295,0.00325,0.29501,0.00010,0.27358,4.62200e+09
0.298,0.00325,0.29800,0.00010,0.26619,4.93600e+09
0.301,0.00325,0.30100,0.00010,0.25880,5.26800e+09
0.304,0.00325,0.30400,0.00010,0.25142,5.61900e+09
0.160,0.00350,0.16017,0.00010,0.60601,8.00000e+07
0.307,0.00325,0.30700,0.00010,0.24403,5.98900e+09
0.163,0.00350,0.16306,0.00010,0.59862,9.00000e+07
0.310,0.00325,0.31000,0.00010,0.23664,6.38000e+09
0.166,0.00350,0.16620,0.00010,0.59123,1.02000e+08
0.169,0.00350,0.16904,0.00010,0.58385,1.14000e+08
0.172,0.00350,0.17205,0.00010,0.57646,1.28000e+08
0.313,0.00325,0.31300,0.00010,0.22925,6.79200e+09
0.175,0.00350,0.17517,0.00010,0.56907,1.44000e+08
0.178,0.00350,0.17801,0.00010,0.56168,1.60000e+08
0.181,0.00350,0.18109,0.00010,0.55430,1.79000e+08
0.316,0.00325,0.31600,0.00010,0.22187,7.22700e+09
0.184,0.00350,0.18405,0.00010,0.54691,1.99000e+08
0.187,0.00350,0.18703,0.00010,0.53952,2.21000e+08
0.190,0.00350,0.19001,0.00010,0.53213,2.45000e+08
0.193,0.00350,0.19307,0.00010,0.52475,2.72000e+08
0.319,0.00325,0.31900,0.00010,0.21448,7.68500e+09
0.196,0.00350,0.19610,0.00010,0.51736,3.01000e+08
0.199,0.00350,0.19907,0.00010,0.50997,3.32000e+08
0.202,0.00350,0.20207,0.00010,0.50259,3.66000e+08
0.322,0.00325,0.32200,0.00010,0.20709,8.16700e+09
0.205,0.00350,0.20507,0.00010,0.49520,4.03000e+08
0.208,0.00350,0.20800,0.00010,0.48781,4.42000e+08
0.211,0.00350,0.21105,0.00010,0.48042,4.86000e+08
0.325,0.00325,0.32500,0.00010,0.19970,8.67400e+09
0.214,0.00350,0.21400,0.00010,0.47304,5.32000e+08
0.217,0.00350,0.21703,0.00010,0.46565,5.83000e+08
0.220,0.00350,0.22001,0.00010,0.45826,6.37000e+08
0.328,0.00325,0.32800,0.00010,0.19232,9.20800e+09
0.223,0.00350,0.22302,0.00010,0.45087,6.96000e+08
0.226,0.00350,0.22601,0.00010,0.44349,7.59000e+08
0.229,0.00350,0.22901,0.00010,0.43610,8.27000e+08
0.232,0.00350,0.23200,0.00010,0.42871,9.00000e+08
0.331,0.00325,0.33100,0.00010,0.18493,9.77000e+09
0.235,0.00350,0.23502,0.00010,0.42132,9.79000e+08
0.238,0.00350,0.23802,0.00010,0.41394,1.06300e+09
0.241,0.00350,0.24101,0.00010,0.40655,1.15300e+09
0.334,0.00325,0.33219,0.00010,0.17754,1.00000e+10
0.337,0.00325,0.33219,0.00010,0.17016,1.00000e+10
0.340,0.00325,0.33219,0.00010,0.16277,1.00000e+10
0.244,0.00350,0.24402,0.00010,0.39916,1.25000e+09
0.343,0.00325,0.33219,0.00010,0.15538,1.00000e+10
0.346,0.00325,0.33219,0.00010,0.14799,1.00000e+10
0.247,0.00350,0.24701,0.00010,0.39178,1.35300e+09
0.352,0.00325,0.33219,0.00010,0.13322,1.00000e+10
0.250,0.00350,0.25002,0.00010,0.38439,1.46400e+09
0.253,0.00350,0.25302,0.00010,0.37700,1.58200e+09
0.355,0.00325,0.33219,0.00010,0.12583,1.00000e+10
0.349,0.00325,0.33219,0.00010,0.14061,1.00000e+10
0.256,0.00350,0.25602,0.00010,0.36961,1.70800e+09
0.358,0.00325,0.33219,0.00010,0.11844,1.00000e+10
0.361,0.00325,0.33219,0.00010,0.11106,1.00000e+10
0.259,0.00350,0.25901,0.00010,0.36223,1.84200e+09
0.367,0.00325,0.33219,0.00010,0.09628,1.00000e+10
0.262,0.00350,0.26200,0.00010,0.35484,1.98500e+09
0.370,0.00325,0.33219,0.00010,0.08889,1.00000e+10
0.265,0.00350,0.26501,0.00010,0.34745,2.13800e+09
0.268,0.00350,0.26800,0.00010,0.34006,2.30000e+09
0.373,0.00325,0.33219,0.00010,0.08151,1.00000e+10
0.271,0.00350,0.27101,0.00010,0.33268,2.47300e+09
0.376,0.00325,0.33219,0.00010,0.07412,1.00000e+10
0.364,0.00325,0.33219,0.00010,0.10367,1.00000e+10
0.274,0.00350,0.27402,0.00010,0.32529,2.65700e+09
0.379,0.00325,0.33219,0.00010,0.06673,1.00000e+10
0.277,0.00350,0.27700,0.00010,0.31790,2.85100e+09
0.382,0.00325,0.33219,0.00010,0.05934,1.00000e+10
0.280,0.00350,0.28000,0.00010,0.31051,3.05800e+09
0.283,0.00350,0.28301,0.00010,0.30313,3.27800e+09
0.286,0.00350,0.28600,0.00010,0.29574,3.51000e+09
0.289,0.00350,0.28901,0.00010,0.28835,3.75700e+09
0.292,0.00350,0.29201,0.00010,0.28097,4.01800e+09
0.295,0.00350,0.29501,0.00010,0.27358,4.29400e+09
0.298,0.00350,0.29800,0.00010,0.26619,4.58500e+09
0.301,0.00350,0.30100,0.00010,0.25880,4.89400e+09
0.304,0.00350,0.30401,0.00010,0.25142,5.22000e+09
0.160,0.00375,0.16029,0.00010,0.60601,7.50000e+07
0.307,0.00350,0.30700,0.00010,0.24403,5.56400e+09
0.163,0.00375,0.16307,0.00010,0.59862,8.40000e+07
0.310,0.00350,0.31000,0.00010,0.23664,5.92700e+09
0.166,0.00375,0.16615,0.00010,0.59123,9.50000e+07
0.169,0.00375,0.16919,0.00010,0.58385,1.07000e+08
0.313,0.00350,0.31300,0.00010,0.22925,6.31000e+09
0.172,0.00375,0.17217,0.00010,0.57646,1.20000e+08
0.175,0.00375,0.17509,0.00010,0.56907,1.34000e+08
0.178,0.00375,0.17813,0.00010,0.56168,1.50000e+08
0.316,0.00350,0.31601,0.00010,0.22187,6.71400e+09
0.181,0.00375,0.18108,0.00010,0.55430,1.67000e+08
0.184,0.00375,0.18409,0.00010,0.54691,1.86000e+08
0.187,0.00375,0.18713,0.00010,0.53952,2.07000e+08
0.190,0.00375,0.19004,0.00010,0.53213,2.29000e+08
0.319,0.00350,0.31900,0.00010,0.21448,7.13900e+09
0.193,0.00375,0.19309,0.00010,0.52475,2.54000e+08
0.196,0.00375,0.19610,0.00010,0.51736,2.81000e+08
0.199,0.00375,0.19907,0.00010,0.50997,3.10000e+08
0.322,0.00350,0.32200,0.00010,0.20709,7.58700e+09
0.202,0.00375,0.20200,0.00010,0.50259,3.41000e+08
0.205,0.00375,0.20505,0.00010,0.49520,3.76000e+08
0.208,0.00375,0.20803,0.00010,0.48781,4.13000e+08
0.325,0.00350,0.32500,0.00010,0.19970,8.05800e+09
0.211,0.00375,0.21100,0.00010,0.48042,4.53000e+08
0.214,0.00375,0.21402,0.00010,0.47304,4.97000e+08
0.217,0.00375,0.21701,0.00010,0.46565,5.44000e+08
0.220,0.00375,0.22002,0.00010,0.45826,5.95000e+08
0.328,0.00350,0.32800,0.00010,0.19232,8.55400e+09
0.223,0.00375,0.22303,0.00010,0.45087,6.50000e+08
0.226,0.00375,0.22603,0.00010,0.44349,7.09000e+08
0.229,0.00375,0.22900,0.00010,0.43610,7.72000e+08
0.331,0.00350,0.33100,0.00010,0.18493,9.07600e+09
0.232,0.00375,0.23203,0.00010,0.42871,8.41000e+08
0.235,0.00375,0.23502,0.00010,0.42132,9.14000e+08
0.238,0.00375,0.23803,0.00010,0.41394,9.93000e+08
0.241,0.00375,0.24102,0.00010,0.40655,1.07700e+09
0.334,0.00350,0.33400,0.00010,0.17754,9.62400e+09
0.244,0.00375,0.24401,0.00010,0.39916,1.16700e+09
0.247,0.00375,0.24703,0.00010,0.39178,1.26400e+09
0.250,0.00375,0.25002,0.00010,0.38439,1.36700e+09
0.337,0.00350,0.33597,0.00010,0.17016,1.00000e+10
0.340,0.00350,0.33597,0.00010,0.16277,1.00000e+10
0.253,0.00375,0.25301,0.00010,0.37700,1.47700e+09
0.343,0.00350,0.33597,0.00010,0.15538,1.00000e+10
0.349,0.00350,0.33597,0.00010,0.14061,1.00000e+10
0.346,0.00350,0.33597,0.00010,0.14799,1.00000e+10
0.256,0.00375,0.25602,0.00010,0.36961,1.59500e+09
0.352,0.00350,0.33597,0.00010,0.13322,1.00000e+10
0.355,0.00350,0.33597,0.00010,0.12583,1.00000e+10
0.358,0.00350,0.33597,0.00010,0.11844,1.00000e+10
0.259,0.00375,0.25901,0.00010,0.36223,1.72000e+09
0.262,0.00375,0.26201,0.00010,0.35484,1.85400e+09
0.361,0.00350,0.33597,0.00010,0.11106,1.00000e+10
0.265,0.00375,0.26500,0.00010,0.34745,1.99600e+09
0.364,0.00350,0.33597,0.00010,0.10367,1.00000e+10
0.268,0.00375,0.26801,0.00010,0.34006,2.14800e+09
0.367,0.00350,0.33597,0.00010,0.09628,1.00000e+10
0.271,0.00375,0.27101,0.00010,0.33268,2.30900e+09
0.373,0.00350,0.33597,0.00010,0.08151,1.00000e+10
0.274,0.00375,0.27400,0.00010,0.32529,2.48000e+09
0.376,0.00350,0.33597,0.00010,0.07412,1.00000e+10
0.277,0.00375,0.27700,0.00010,0.31790,2.66200e+09
0.280,0.00375,0.28001,0.00010,0.31051,2.85600e+09
0.379,0.00350,0.33597,0.00010,0.06673,1.00000e+10
0.283,0.00375,0.28300,0.00010,0.30313,3.06000e+09
