#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.232,0.07500,0.06083,0.00000,0.42871,1.00000e+10
0.235,0.07500,0.06083,0.00000,0.42132,1.00000e+10
0.238,0.07500,0.06084,0.00000,0.41394,1.00000e+10
0.241,0.07500,0.06084,0.00000,0.40655,1.00000e+10
0.244,0.07500,0.06085,0.00000,0.39916,1.00000e+10
0.247,0.07500,0.06085,0.00000,0.39178,1.00000e+10
0.250,0.07500,0.06085,0.00000,0.38439,1.00000e+10
0.253,0.07500,0.06086,0.00000,0.37700,1.00000e+10
0.256,0.07500,0.06086,0.00000,0.36961,1.00000e+10
0.259,0.07500,0.06086,0.00000,0.36223,1.00000e+10
0.262,0.07500,0.06087,0.00000,0.35484,1.00000e+10
0.265,0.07500,0.06087,0.00000,0.34745,1.00000e+10
0.268,0.07500,0.06087,0.00000,0.34006,1.00000e+10
0.271,0.07500,0.06088,0.00000,0.33268,1.00000e+10
0.274,0.07500,0.06088,0.00000,0.32529,1.00000e+10
0.277,0.07500,0.06088,0.00000,0.31790,1.00000e+10
0.280,0.07500,0.06088,0.00000,0.31051,1.00000e+10
0.283,0.07500,0.06088,0.00000,0.30313,1.00000e+10
0.286,0.07500,0.06089,0.00000,0.29574,1.00000e+10
0.289,0.07500,0.06089,0.00000,0.28835,1.00000e+10
0.292,0.07500,0.06089,0.00000,0.28097,1.00000e+10
0.295,0.07500,0.06089,0.00000,0.27358,1.00000e+10
0.301,0.07500,0.06089,0.00000,0.25880,1.00000e+10
0.298,0.07500,0.06089,0.00000,0.26619,1.00000e+10
0.304,0.07500,0.06089,0.00000,0.25142,1.00000e+10
0.310,0.07500,0.06090,0.00000,0.23664,1.00000e+10
0.307,0.07500,0.06090,0.00000,0.24403,1.00000e+10
0.313,0.07500,0.06090,0.00000,0.22925,1.00000e+10
0.316,0.07500,0.06090,0.00000,0.22187,1.00000e+10
0.319,0.07500,0.06090,0.00000,0.21448,1.00000e+10
0.322,0.07500,0.06090,0.00000,0.20709,1.00000e+10
0.325,0.07500,0.06090,0.00000,0.19970,1.00000e+10
0.328,0.07500,0.06090,0.00000,0.19232,1.00000e+10
0.334,0.07500,0.06090,0.00000,0.17754,1.00000e+10
0.331,0.07500,0.06090,0.00000,0.18493,1.00000e+10
0.337,0.07500,0.06091,0.00000,0.17016,1.00000e+10
0.340,0.07500,0.06091,0.00000,0.16277,1.00000e+10
0.343,0.07500,0.06091,0.00000,0.15538,1.00000e+10
0.346,0.07500,0.06091,0.00000,0.14799,1.00000e+10
0.349,0.07500,0.06091,0.00000,0.14061,1.00000e+10
0.352,0.07500,0.06091,0.00000,0.13322,1.00000e+10
0.355,0.07500,0.06091,0.00000,0.12583,1.00000e+10
0.361,0.07500,0.06091,0.00000,0.11106,1.00000e+10
0.358,0.07500,0.06091,0.00000,0.11844,1.00000e+10
0.364,0.07500,0.06091,0.00000,0.10367,1.00000e+10
0.367,0.07500,0.06091,0.00000,0.09628,1.00000e+10
0.370,0.07500,0.06091,0.00000,0.08889,1.00000e+10
0.373,0.07500,0.06091,0.00000,0.08151,1.00000e+10
0.376,0.07500,0.06091,0.00000,0.07412,1.00000e+10
0.382,0.07500,0.06091,0.00000,0.05934,1.00000e+10
0.379,0.07500,0.06091,0.00000,0.06673,1.00000e+10
0.160,0.07600,0.05996,0.00000,0.60601,1.00000e+10
0.163,0.07600,0.05999,0.00000,0.59862,1.00000e+10
0.166,0.07600,0.06002,0.00000,0.59123,1.00000e+10
0.169,0.07600,0.06005,0.00000,0.58385,1.00000e+10
0.172,0.07600,0.06008,0.00000,0.57646,1.00000e+10
0.175,0.07600,0.06011,0.00000,0.56907,1.00000e+10
0.178,0.07600,0.06013,0.00000,0.56168,1.00000e+10
0.181,0.07600,0.06015,0.00000,0.55430,1.00000e+10
0.184,0.07600,0.06017,0.00000,0.54691,1.00000e+10
0.187,0.07600,0.06018,0.00000,0.53952,1.00000e+10
0.190,0.07600,0.06020,0.00000,0.53213,1.00000e+10
0.193,0.07600,0.06022,0.00000,0.52475,1.00000e+10
0.196,0.07600,0.06023,0.00000,0.51736,1.00000e+10
0.199,0.07600,0.06024,0.00000,0.50997,1.00000e+10
0.202,0.07600,0.06025,0.00000,0.50259,1.00000e+10
0.205,0.07600,0.06026,0.00000,0.49520,1.00000e+10
0.208,0.07600,0.06027,0.00000,0.48781,1.00000e+10
0.211,0.07600,0.06028,0.00000,0.48042,1.00000e+10
0.217,0.07600,0.06030,0.00000,0.46565,1.00000e+10
0.220,0.07600,0.06031,0.00000,0.45826,1.00000e+10
0.223,0.07600,0.06031,0.00000,0.45087,1.00000e+10
0.214,0.07600,0.06029,0.00000,0.47304,1.00000e+10
0.226,0.07600,0.06032,0.00000,0.44349,1.00000e+10
0.229,0.07600,0.06033,0.00000,0.43610,1.00000e+10
0.232,0.07600,0.06033,0.00000,0.42871,1.00000e+10
0.235,0.07600,0.06034,0.00000,0.42132,1.00000e+10
0.238,0.07600,0.06034,0.00000,0.41394,1.00000e+10
0.244,0.07600,0.06035,0.00000,0.39916,1.00000e+10
0.241,0.07600,0.06035,0.00000,0.40655,1.00000e+10
0.247,0.07600,0.06035,0.00000,0.39178,1.00000e+10
0.250,0.07600,0.06036,0.00000,0.38439,1.00000e+10
0.253,0.07600,0.06036,0.00000,0.37700,1.00000e+10
0.256,0.07600,0.06037,0.00000,0.36961,1.00000e+10
0.259,0.07600,0.06037,0.00000,0.36223,1.00000e+10
0.262,0.07600,0.06037,0.00000,0.35484,1.00000e+10
0.265,0.07600,0.06037,0.00000,0.34745,1.00000e+10
0.268,0.07600,0.06038,0.00000,0.34006,1.00000e+10
0.271,0.07600,0.06038,0.00000,0.33268,1.00000e+10
0.274,0.07600,0.06038,0.00000,0.32529,1.00000e+10
0.277,0.07600,0.06038,0.00000,0.31790,1.00000e+10
0.280,0.07600,0.06039,0.00000,0.31051,1.00000e+10
0.283,0.07600,0.06039,0.00000,0.30313,1.00000e+10
0.286,0.07600,0.06039,0.00000,0.29574,1.00000e+10
0.289,0.07600,0.06039,0.00000,0.28835,1.00000e+10
0.292,0.07600,0.06039,0.00000,0.28097,1.00000e+10
0.295,0.07600,0.06040,0.00000,0.27358,1.00000e+10
0.301,0.07600,0.06040,0.00000,0.25880,1.00000e+10
0.298,0.07600,0.06040,0.00000,0.26619,1.00000e+10
0.304,0.07600,0.06040,0.00000,0.25142,1.00000e+10
0.310,0.07600,0.06040,0.00000,0.23664,1.00000e+10
0.313,0.07600,0.06040,0.00000,0.22925,1.00000e+10
0.307,0.07600,0.06040,0.00000,0.24403,1.00000e+10
0.316,0.07600,0.06040,0.00000,0.22187,1.00000e+10
0.319,0.07600,0.06040,0.00000,0.21448,1.00000e+10
0.322,0.07600,0.06041,0.00000,0.20709,1.00000e+10
0.325,0.07600,0.06041,0.00000,0.19970,1.00000e+10
0.328,0.07600,0.06041,0.00000,0.19232,1.00000e+10
0.331,0.07600,0.06041,0.00000,0.18493,1.00000e+10
0.334,0.07600,0.06041,0.00000,0.17754,1.00000e+10
0.337,0.07600,0.06041,0.00000,0.17016,1.00000e+10
0.340,0.07600,0.06041,0.00000,0.16277,1.00000e+10
0.343,0.07600,0.06041,0.00000,0.15538,1.00000e+10
0.346,0.07600,0.06041,0.00000,0.14799,1.00000e+10
0.349,0.07600,0.06041,0.00000,0.14061,1.00000e+10
0.352,0.07600,0.06041,0.00000,0.13322,1.00000e+10
0.355,0.07600,0.06041,0.00000,0.12583,1.00000e+10
0.358,0.07600,0.06041,0.00000,0.11844,1.00000e+10
0.361,0.07600,0.06041,0.00000,0.11106,1.00000e+10
0.364,0.07600,0.06041,0.00000,0.10367,1.00000e+10
0.367,0.07600,0.06041,0.00000,0.09628,1.00000e+10
0.373,0.07600,0.06042,0.00000,0.08151,1.00000e+10
0.370,0.07600,0.06042,0.00000,0.08889,1.00000e+10
0.376,0.07600,0.06042,0.00000,0.07412,1.00000e+10
0.379,0.07600,0.06042,0.00000,0.06673,1.00000e+10
0.382,0.07600,0.06042,0.00000,0.05934,1.00000e+10
0.160,0.07700,0.05948,0.00000,0.60601,1.00000e+10
0.163,0.07700,0.05951,0.00000,0.59862,1.00000e+10
0.166,0.07700,0.05955,0.00000,0.59123,1.00000e+10
0.169,0.07700,0.05957,0.00000,0.58385,1.00000e+10
0.172,0.07700,0.05960,0.00000,0.57646,1.00000e+10
0.175,0.07700,0.05963,0.00000,0.56907,1.00000e+10
0.178,0.07700,0.05965,0.00000,0.56168,1.00000e+10
0.181,0.07700,0.05967,0.00000,0.55430,1.00000e+10
0.184,0.07700,0.05969,0.00000,0.54691,1.00000e+10
0.187,0.07700,0.05971,0.00000,0.53952,1.00000e+10
0.190,0.07700,0.05972,0.00000,0.53213,1.00000e+10
0.193,0.07700,0.05974,0.00000,0.52475,1.00000e+10
0.196,0.07700,0.05975,0.00000,0.51736,1.00000e+10
0.199,0.07700,0.05976,0.00000,0.50997,1.00000e+10
0.202,0.07700,0.05977,0.00000,0.50259,1.00000e+10
0.205,0.07700,0.05978,0.00000,0.49520,1.00000e+10
0.208,0.07700,0.05979,0.00000,0.48781,1.00000e+10
0.211,0.07700,0.05980,0.00000,0.48042,1.00000e+10
0.214,0.07700,0.05981,0.00000,0.47304,1.00000e+10
0.217,0.07700,0.05982,0.00000,0.46565,1.00000e+10
0.220,0.07700,0.05983,0.00000,0.45826,1.00000e+10
0.223,0.07700,0.05983,0.00000,0.45087,1.00000e+10
0.226,0.07700,0.05984,0.00000,0.44349,1.00000e+10
0.229,0.07700,0.05985,0.00000,0.43610,1.00000e+10
0.235,0.07700,0.05986,0.00000,0.42132,1.00000e+10
0.232,0.07700,0.05985,0.00000,0.42871,1.00000e+10
0.238,0.07700,0.05986,0.00000,0.41394,1.00000e+10
0.241,0.07700,0.05987,0.00000,0.40655,1.00000e+10
0.244,0.07700,0.05987,0.00000,0.39916,1.00000e+10
0.247,0.07700,0.05987,0.00000,0.39178,1.00000e+10
0.250,0.07700,0.05988,0.00000,0.38439,1.00000e+10
0.256,0.07700,0.05989,0.00000,0.36961,1.00000e+10
0.253,0.07700,0.05988,0.00000,0.37700,1.00000e+10
0.259,0.07700,0.05989,0.00000,0.36223,1.00000e+10
0.262,0.07700,0.05989,0.00000,0.35484,1.00000e+10
0.265,0.07700,0.05989,0.00000,0.34745,1.00000e+10
0.268,0.07700,0.05990,0.00000,0.34006,1.00000e+10
0.271,0.07700,0.05990,0.00000,0.33268,1.00000e+10
0.274,0.07700,0.05990,0.00000,0.32529,1.00000e+10
0.277,0.07700,0.05990,0.00000,0.31790,1.00000e+10
0.280,0.07700,0.05991,0.00000,0.31051,1.00000e+10
0.283,0.07700,0.05991,0.00000,0.30313,1.00000e+10
0.286,0.07700,0.05991,0.00000,0.29574,1.00000e+10
0.289,0.07700,0.05991,0.00000,0.28835,1.00000e+10
0.292,0.07700,0.05991,0.00000,0.28097,1.00000e+10
0.295,0.07700,0.05991,0.00000,0.27358,1.00000e+10
0.298,0.07700,0.05992,0.00000,0.26619,1.00000e+10
0.301,0.07700,0.05992,0.00000,0.25880,1.00000e+10
0.304,0.07700,0.05992,0.00000,0.25142,1.00000e+10
0.307,0.07700,0.05992,0.00000,0.24403,1.00000e+10
0.310,0.07700,0.05992,0.00000,0.23664,1.00000e+10
0.313,0.07700,0.05992,0.00000,0.22925,1.00000e+10
0.316,0.07700,0.05992,0.00000,0.22187,1.00000e+10
0.322,0.07700,0.05993,0.00000,0.20709,1.00000e+10
0.319,0.07700,0.05992,0.00000,0.21448,1.00000e+10
0.325,0.07700,0.05993,0.00000,0.19970,1.00000e+10
0.328,0.07700,0.05993,0.00000,0.19232,1.00000e+10
0.331,0.07700,0.05993,0.00000,0.18493,1.00000e+10
0.334,0.07700,0.05993,0.00000,0.17754,1.00000e+10
0.337,0.07700,0.05993,0.00000,0.17016,1.00000e+10
0.340,0.07700,0.05993,0.00000,0.16277,1.00000e+10
0.343,0.07700,0.05993,0.00000,0.15538,1.00000e+10
0.346,0.07700,0.05993,0.00000,0.14799,1.00000e+10
0.349,0.07700,0.05993,0.00000,0.14061,1.00000e+10
0.352,0.07700,0.05993,0.00000,0.13322,1.00000e+10
0.355,0.07700,0.05993,0.00000,0.12583,1.00000e+10
0.358,0.07700,0.05993,0.00000,0.11844,1.00000e+10
0.361,0.07700,0.05993,0.00000,0.11106,1.00000e+10
0.364,0.07700,0.05993,0.00000,0.10367,1.00000e+10
0.367,0.07700,0.05993,0.00000,0.09628,1.00000e+10
0.370,0.07700,0.05993,0.00000,0.08889,1.00000e+10
0.373,0.07700,0.05993,0.00000,0.08151,1.00000e+10
0.376,0.07700,0.05993,0.00000,0.07412,1.00000e+10
0.379,0.07700,0.05994,0.00000,0.06673,1.00000e+10
0.382,0.07700,0.05994,0.00000,0.05934,1.00000e+10
0.160,0.07800,0.05901,0.00000,0.60601,1.00000e+10
0.163,0.07800,0.05905,0.00000,0.59862,1.00000e+10
0.166,0.07800,0.05908,0.00000,0.59123,1.00000e+10
0.169,0.07800,0.05911,0.00000,0.58385,1.00000e+10
0.172,0.07800,0.05914,0.00000,0.57646,1.00000e+10
0.175,0.07800,0.05916,0.00000,0.56907,1.00000e+10
0.178,0.07800,0.05918,0.00000,0.56168,1.00000e+10
0.184,0.07800,0.05922,0.00000,0.54691,1.00000e+10
0.187,0.07800,0.05924,0.00000,0.53952,1.00000e+10
0.181,0.07800,0.05920,0.00000,0.55430,1.00000e+10
0.190,0.07800,0.05926,0.00000,0.53213,1.00000e+10
0.193,0.07800,0.05927,0.00000,0.52475,1.00000e+10
0.196,0.07800,0.05928,0.00000,0.51736,1.00000e+10
0.199,0.07800,0.05930,0.00000,0.50997,1.00000e+10
0.202,0.07800,0.05931,0.00000,0.50259,1.00000e+10
0.205,0.07800,0.05932,0.00000,0.49520,1.00000e+10
0.208,0.07800,0.05933,0.00000,0.48781,1.00000e+10
0.211,0.07800,0.05934,0.00000,0.48042,1.00000e+10
0.214,0.07800,0.05934,0.00000,0.47304,1.00000e+10
0.217,0.07800,0.05935,0.00000,0.46565,1.00000e+10
0.220,0.07800,0.05936,0.00000,0.45826,1.00000e+10
0.223,0.07800,0.05937,0.00000,0.45087,1.00000e+10
0.226,0.07800,0.05937,0.00000,0.44349,1.00000e+10
0.229,0.07800,0.05938,0.00000,0.43610,1.00000e+10
0.232,0.07800,0.05938,0.00000,0.42871,1.00000e+10
0.235,0.07800,0.05939,0.00000,0.42132,1.00000e+10
0.238,0.07800,0.05939,0.00000,0.41394,1.00000e+10
0.241,0.07800,0.05940,0.00000,0.40655,1.00000e+10
0.244,0.07800,0.05940,0.00000,0.39916,1.00000e+10
0.247,0.07800,0.05941,0.00000,0.39178,1.00000e+10
0.250,0.07800,0.05941,0.00000,0.38439,1.00000e+10
0.253,0.07800,0.05942,0.00000,0.37700,1.00000e+10
0.256,0.07800,0.05942,0.00000,0.36961,1.00000e+10
0.259,0.07800,0.05942,0.00000,0.36223,1.00000e+10
0.262,0.07800,0.05942,0.00000,0.35484,1.00000e+10
0.265,0.07800,0.05943,0.00000,0.34745,1.00000e+10
0.268,0.07800,0.05943,0.00000,0.34006,1.00000e+10
0.274,0.07800,0.05943,0.00000,0.32529,1.00000e+10
0.277,0.07800,0.05944,0.00000,0.31790,1.00000e+10
0.271,0.07800,0.05943,0.00000,0.33268,1.00000e+10
0.280,0.07800,0.05944,0.00000,0.31051,1.00000e+10
0.283,0.07800,0.05944,0.00000,0.30313,1.00000e+10
0.286,0.07800,0.05944,0.00000,0.29574,1.00000e+10
0.289,0.07800,0.05944,0.00000,0.28835,1.00000e+10
0.292,0.07800,0.05945,0.00000,0.28097,1.00000e+10
0.295,0.07800,0.05945,0.00000,0.27358,1.00000e+10
0.298,0.07800,0.05945,0.00000,0.26619,1.00000e+10
0.301,0.07800,0.05945,0.00000,0.25880,1.00000e+10
0.304,0.07800,0.05945,0.00000,0.25142,1.00000e+10
0.307,0.07800,0.05945,0.00000,0.24403,1.00000e+10
0.310,0.07800,0.05945,0.00000,0.23664,1.00000e+10
0.313,0.07800,0.05946,0.00000,0.22925,1.00000e+10
0.316,0.07800,0.05946,0.00000,0.22187,1.00000e+10
0.319,0.07800,0.05946,0.00000,0.21448,1.00000e+10
0.322,0.07800,0.05946,0.00000,0.20709,1.00000e+10
0.325,0.07800,0.05946,0.00000,0.19970,1.00000e+10
0.328,0.07800,0.05946,0.00000,0.19232,1.00000e+10
0.331,0.07800,0.05946,0.00000,0.18493,1.00000e+10
0.334,0.07800,0.05946,0.00000,0.17754,1.00000e+10
0.337,0.07800,0.05946,0.00000,0.17016,1.00000e+10
0.340,0.07800,0.05946,0.00000,0.16277,1.00000e+10
0.343,0.07800,0.05946,0.00000,0.15538,1.00000e+10
0.346,0.07800,0.05946,0.00000,0.14799,1.00000e+10
0.349,0.07800,0.05946,0.00000,0.14061,1.00000e+10
0.352,0.07800,0.05947,0.00000,0.13322,1.00000e+10
0.355,0.07800,0.05947,0.00000,0.12583,1.00000e+10
0.358,0.07800,0.05947,0.00000,0.11844,1.00000e+10
0.364,0.07800,0.05947,0.00000,0.10367,1.00000e+10
0.367,0.07800,0.05947,0.00000,0.09628,1.00000e+10
0.370,0.07800,0.05947,0.00000,0.08889,1.00000e+10
0.361,0.07800,0.05947,0.00000,0.11106,1.00000e+10
0.373,0.07800,0.05947,0.00000,0.08151,1.00000e+10
0.376,0.07800,0.05947,0.00000,0.07412,1.00000e+10
0.379,0.07800,0.05947,0.00000,0.06673,1.00000e+10
0.382,0.07800,0.05947,0.00000,0.05934,1.00000e+10
0.160,0.07900,0.05856,0.00000,0.60601,1.00000e+10
0.163,0.07900,0.05860,0.00000,0.59862,1.00000e+10
0.166,0.07900,0.05863,0.00000,0.59123,1.00000e+10
0.169,0.07900,0.05866,0.00000,0.58385,1.00000e+10
0.172,0.07900,0.05868,0.00000,0.57646,1.00000e+10
0.175,0.07900,0.05871,0.00000,0.56907,1.00000e+10
0.178,0.07900,0.05873,0.00000,0.56168,1.00000e+10
0.181,0.07900,0.05875,0.00000,0.55430,1.00000e+10
0.184,0.07900,0.05877,0.00000,0.54691,1.00000e+10
0.187,0.07900,0.05879,0.00000,0.53952,1.00000e+10
0.190,0.07900,0.05880,0.00000,0.53213,1.00000e+10
0.193,0.07900,0.05882,0.00000,0.52475,1.00000e+10
0.196,0.07900,0.05883,0.00000,0.51736,1.00000e+10
0.199,0.07900,0.05884,0.00000,0.50997,1.00000e+10
0.202,0.07900,0.05885,0.00000,0.50259,1.00000e+10
0.205,0.07900,0.05886,0.00000,0.49520,1.00000e+10
0.208,0.07900,0.05887,0.00000,0.48781,1.00000e+10
0.211,0.07900,0.05888,0.00000,0.48042,1.00000e+10
0.214,0.07900,0.05889,0.00000,0.47304,1.00000e+10
0.217,0.07900,0.05890,0.00000,0.46565,1.00000e+10
0.220,0.07900,0.05891,0.00000,0.45826,1.00000e+10
0.223,0.07900,0.05891,0.00000,0.45087,1.00000e+10
0.226,0.07900,0.05892,0.00000,0.44349,1.00000e+10
0.232,0.07900,0.05893,0.00000,0.42871,1.00000e+10
0.238,0.07900,0.05894,0.00000,0.41394,1.00000e+10
0.235,0.07900,0.05894,0.00000,0.42132,1.00000e+10
0.229,0.07900,0.05893,0.00000,0.43610,1.00000e+10
0.241,0.07900,0.05895,0.00000,0.40655,1.00000e+10
0.244,0.07900,0.05895,0.00000,0.39916,1.00000e+10
0.247,0.07900,0.05895,0.00000,0.39178,1.00000e+10
0.250,0.07900,0.05896,0.00000,0.38439,1.00000e+10
0.253,0.07900,0.05896,0.00000,0.37700,1.00000e+10
0.256,0.07900,0.05897,0.00000,0.36961,1.00000e+10
0.259,0.07900,0.05897,0.00000,0.36223,1.00000e+10
0.265,0.07900,0.05897,0.00000,0.34745,1.00000e+10
0.262,0.07900,0.05897,0.00000,0.35484,1.00000e+10
0.268,0.07900,0.05898,0.00000,0.34006,1.00000e+10
0.271,0.07900,0.05898,0.00000,0.33268,1.00000e+10
0.274,0.07900,0.05898,0.00000,0.32529,1.00000e+10
0.277,0.07900,0.05898,0.00000,0.31790,1.00000e+10
0.280,0.07900,0.05899,0.00000,0.31051,1.00000e+10
0.283,0.07900,0.05899,0.00000,0.30313,1.00000e+10
0.286,0.07900,0.05899,0.00000,0.29574,1.00000e+10
0.289,0.07900,0.05899,0.00000,0.28835,1.00000e+10
0.292,0.07900,0.05899,0.00000,0.28097,1.00000e+10
0.295,0.07900,0.05899,0.00000,0.27358,1.00000e+10
0.298,0.07900,0.05900,0.00000,0.26619,1.00000e+10
0.301,0.07900,0.05900,0.00000,0.25880,1.00000e+10
0.304,0.07900,0.05900,0.00000,0.25142,1.00000e+10
0.307,0.07900,0.05900,0.00000,0.24403,1.00000e+10
0.310,0.07900,0.05900,0.00000,0.23664,1.00000e+10
0.313,0.07900,0.05900,0.00000,0.22925,1.00000e+10
0.316,0.07900,0.05900,0.00000,0.22187,1.00000e+10
0.319,0.07900,0.05900,0.00000,0.21448,1.00000e+10
0.322,0.07900,0.05900,0.00000,0.20709,1.00000e+10
0.325,0.07900,0.05901,0.00000,0.19970,1.00000e+10
0.328,0.07900,0.05901,0.00000,0.19232,1.00000e+10
0.331,0.07900,0.05901,0.00000,0.18493,1.00000e+10
0.334,0.07900,0.05901,0.00000,0.17754,1.00000e+10
0.337,0.07900,0.05901,0.00000,0.17016,1.00000e+10
0.340,0.07900,0.05901,0.00000,0.16277,1.00000e+10
0.343,0.07900,0.05901,0.00000,0.15538,1.00000e+10
0.346,0.07900,0.05901,0.00000,0.14799,1.00000e+10
0.352,0.07900,0.05901,0.00000,0.13322,1.00000e+10
0.355,0.07900,0.05901,0.00000,0.12583,1.00000e+10
0.358,0.07900,0.05901,0.00000,0.11844,1.00000e+10
0.349,0.07900,0.05901,0.00000,0.14061,1.00000e+10
0.361,0.07900,0.05901,0.00000,0.11106,1.00000e+10
0.364,0.07900,0.05901,0.00000,0.10367,1.00000e+10
0.367,0.07900,0.05901,0.00000,0.09628,1.00000e+10
0.370,0.07900,0.05901,0.00000,0.08889,1.00000e+10
0.373,0.07900,0.05901,0.00000,0.08151,1.00000e+10
0.376,0.07900,0.05901,0.00000,0.07412,1.00000e+10
0.379,0.07900,0.05901,0.00000,0.06673,1.00000e+10
0.382,0.07900,0.05901,0.00000,0.05934,1.00000e+10
0.160,0.08000,0.05812,0.00000,0.60601,1.00000e+10
0.163,0.08000,0.05816,0.00000,0.59862,1.00000e+10
0.166,0.08000,0.05819,0.00000,0.59123,1.00000e+10
0.169,0.08000,0.05822,0.00000,0.58385,1.00000e+10
0.172,0.08000,0.05825,0.00000,0.57646,1.00000e+10
0.175,0.08000,0.05827,0.00000,0.56907,1.00000e+10
0.178,0.08000,0.05829,0.00000,0.56168,1.00000e+10
0.181,0.08000,0.05831,0.00000,0.55430,1.00000e+10
0.184,0.08000,0.05833,0.00000,0.54691,1.00000e+10
0.187,0.08000,0.05835,0.00000,0.53952,1.00000e+10
0.190,0.08000,0.05836,0.00000,0.53213,1.00000e+10
0.193,0.08000,0.05838,0.00000,0.52475,1.00000e+10
0.196,0.08000,0.05839,0.00000,0.51736,1.00000e+10
0.199,0.08000,0.05840,0.00000,0.50997,1.00000e+10
0.202,0.08000,0.05841,0.00000,0.50259,1.00000e+10
0.205,0.08000,0.05843,0.00000,0.49520,1.00000e+10
0.208,0.08000,0.05843,0.00000,0.48781,1.00000e+10
0.211,0.08000,0.05844,0.00000,0.48042,1.00000e+10
0.214,0.08000,0.05845,0.00000,0.47304,1.00000e+10
0.220,0.08000,0.05847,0.00000,0.45826,1.00000e+10
0.217,0.08000,0.05846,0.00000,0.46565,1.00000e+10
0.223,0.08000,0.05847,0.00000,0.45087,1.00000e+10
0.226,0.08000,0.05848,0.00000,0.44349,1.00000e+10
0.229,0.08000,0.05849,0.00000,0.43610,1.00000e+10
0.232,0.08000,0.05849,0.00000,0.42871,1.00000e+10
0.235,0.08000,0.05850,0.00000,0.42132,1.00000e+10
0.238,0.08000,0.05850,0.00000,0.41394,1.00000e+10
0.241,0.08000,0.05851,0.00000,0.40655,1.00000e+10
0.244,0.08000,0.05851,0.00000,0.39916,1.00000e+10
0.247,0.08000,0.05851,0.00000,0.39178,1.00000e+10
0.250,0.08000,0.05852,0.00000,0.38439,1.00000e+10
0.253,0.08000,0.05852,0.00000,0.37700,1.00000e+10
0.256,0.08000,0.05852,0.00000,0.36961,1.00000e+10
0.259,0.08000,0.05853,0.00000,0.36223,1.00000e+10
0.262,0.08000,0.05853,0.00000,0.35484,1.00000e+10
0.265,0.08000,0.05853,0.00000,0.34745,1.00000e+10
0.268,0.08000,0.05854,0.00000,0.34006,1.00000e+10
0.271,0.08000,0.05854,0.00000,0.33268,1.00000e+10
0.274,0.08000,0.05854,0.00000,0.32529,1.00000e+10
0.277,0.08000,0.05854,0.00000,0.31790,1.00000e+10
0.280,0.08000,0.05855,0.00000,0.31051,1.00000e+10
0.283,0.08000,0.05855,0.00000,0.30313,1.00000e+10
0.286,0.08000,0.05855,0.00000,0.29574,1.00000e+10
0.292,0.08000,0.05855,0.00000,0.28097,1.00000e+10
0.289,0.08000,0.05855,0.00000,0.28835,1.00000e+10
0.295,0.08000,0.05855,0.00000,0.27358,1.00000e+10
0.298,0.08000,0.05856,0.00000,0.26619,1.00000e+10
0.301,0.08000,0.05856,0.00000,0.25880,1.00000e+10
0.304,0.08000,0.05856,0.00000,0.25142,1.00000e+10
0.307,0.08000,0.05856,0.00000,0.24403,1.00000e+10
0.310,0.08000,0.05856,0.00000,0.23664,1.00000e+10
0.313,0.08000,0.05856,0.00000,0.22925,1.00000e+10
0.316,0.08000,0.05856,0.00000,0.22187,1.00000e+10
0.319,0.08000,0.05856,0.00000,0.21448,1.00000e+10
0.322,0.08000,0.05856,0.00000,0.20709,1.00000e+10
0.325,0.08000,0.05857,0.00000,0.19970,1.00000e+10
0.328,0.08000,0.05857,0.00000,0.19232,1.00000e+10
0.331,0.08000,0.05857,0.00000,0.18493,1.00000e+10
0.334,0.08000,0.05857,0.00000,0.17754,1.00000e+10
0.337,0.08000,0.05857,0.00000,0.17016,1.00000e+10
0.340,0.08000,0.05857,0.00000,0.16277,1.00000e+10
0.343,0.08000,0.05857,0.00000,0.15538,1.00000e+10
0.346,0.08000,0.05857,0.00000,0.14799,1.00000e+10
0.349,0.08000,0.05857,0.00000,0.14061,1.00000e+10
0.352,0.08000,0.05857,0.00000,0.13322,1.00000e+10
0.355,0.08000,0.05857,0.00000,0.12583,1.00000e+10
0.358,0.08000,0.05857,0.00000,0.11844,1.00000e+10
0.361,0.08000,0.05857,0.00000,0.11106,1.00000e+10
0.364,0.08000,0.05857,0.00000,0.10367,1.00000e+10
0.367,0.08000,0.05857,0.00000,0.09628,1.00000e+10
0.370,0.08000,0.05857,0.00000,0.08889,1.00000e+10
0.373,0.08000,0.05857,0.00000,0.08151,1.00000e+10
0.376,0.08000,0.05857,0.00000,0.07412,1.00000e+10
0.379,0.08000,0.05857,0.00000,0.06673,1.00000e+10
0.382,0.08000,0.05857,0.00000,0.05934,1.00000e+10
0.160,0.08100,0.05770,0.00000,0.60601,1.00000e+10
0.166,0.08100,0.05776,0.00000,0.59123,1.00000e+10
0.163,0.08100,0.05773,0.00000,0.59862,1.00000e+10
0.169,0.08100,0.05779,0.00000,0.58385,1.00000e+10
0.172,0.08100,0.05782,0.00000,0.57646,1.00000e+10
0.175,0.08100,0.05784,0.00000,0.56907,1.00000e+10
0.178,0.08100,0.05787,0.00000,0.56168,1.00000e+10
0.181,0.08100,0.05789,0.00000,0.55430,1.00000e+10
0.184,0.08100,0.05790,0.00000,0.54691,1.00000e+10
0.187,0.08100,0.05792,0.00000,0.53952,1.00000e+10
