#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.166,0.00250,0.16604,0.00215,0.59123,1.38000e+08
0.322,0.00225,0.30543,0.01124,0.20709,1.00000e+10
0.169,0.00250,0.16912,0.00225,0.58385,1.56000e+08
0.172,0.00250,0.17207,0.00236,0.57646,1.75000e+08
0.325,0.00225,0.30565,0.01126,0.19970,1.00000e+10
0.175,0.00250,0.17502,0.00247,0.56907,1.96000e+08
0.178,0.00250,0.17808,0.00259,0.56168,2.20000e+08
0.328,0.00225,0.30586,0.01128,0.19232,1.00000e+10
0.181,0.00250,0.18109,0.00271,0.55430,2.46000e+08
0.184,0.00250,0.18404,0.00283,0.54691,2.74000e+08
0.331,0.00225,0.30606,0.01130,0.18493,1.00000e+10
0.187,0.00250,0.18702,0.00296,0.53952,3.05000e+08
0.334,0.00225,0.30624,0.01132,0.17754,1.00000e+10
0.190,0.00250,0.19001,0.00309,0.53214,3.39000e+08
0.193,0.00250,0.19305,0.00323,0.52475,3.77000e+08
0.337,0.00225,0.30642,0.01134,0.17016,1.00000e+10
0.196,0.00250,0.19605,0.00336,0.51736,4.18000e+08
0.199,0.00250,0.19900,0.00350,0.50997,4.62000e+08
0.340,0.00225,0.30658,0.01136,0.16277,1.00000e+10
0.202,0.00250,0.20201,0.00365,0.50259,5.11000e+08
0.205,0.00250,0.20501,0.00380,0.49520,5.64000e+08
0.208,0.00250,0.20801,0.00395,0.48781,6.22000e+08
0.211,0.00250,0.21101,0.00411,0.48042,6.85000e+08
0.343,0.00225,0.30674,0.01137,0.15538,1.00000e+10
0.346,0.00225,0.30689,0.01139,0.14799,1.00000e+10
0.214,0.00250,0.21404,0.00427,0.47304,7.54000e+08
0.217,0.00250,0.21703,0.00443,0.46565,8.28000e+08
0.220,0.00250,0.22001,0.00460,0.45826,9.08000e+08
0.349,0.00225,0.30702,0.01140,0.14061,1.00000e+10
0.352,0.00225,0.30715,0.01142,0.13322,1.00000e+10
0.223,0.00250,0.22303,0.00477,0.45087,9.96000e+08
0.226,0.00250,0.22601,0.00495,0.44349,1.09000e+09
0.355,0.00225,0.30727,0.01143,0.12583,1.00000e+10
0.229,0.00250,0.22901,0.00513,0.43610,1.19200e+09
0.232,0.00250,0.23202,0.00532,0.42871,1.30300e+09
0.358,0.00225,0.30738,0.01144,0.11844,1.00000e+10
0.235,0.00250,0.23501,0.00550,0.42133,1.42200e+09
0.238,0.00250,0.23801,0.00570,0.41394,1.55100e+09
0.241,0.00250,0.24101,0.00590,0.40655,1.69000e+09
0.364,0.00225,0.30758,0.01146,0.10367,1.00000e+10
0.361,0.00225,0.30749,0.01145,0.11106,1.00000e+10
0.244,0.00250,0.24401,0.00610,0.39916,1.84000e+09
0.247,0.00250,0.24701,0.00630,0.39178,2.00200e+09
0.367,0.00225,0.30767,0.01147,0.09628,1.00000e+10
0.250,0.00250,0.25001,0.00651,0.38439,2.17600e+09
0.253,0.00250,0.25301,0.00673,0.37700,2.36400e+09
0.370,0.00225,0.30775,0.01148,0.08889,1.00000e+10
0.256,0.00250,0.25601,0.00695,0.36961,2.56600e+09
0.259,0.00250,0.25901,0.00717,0.36223,2.78300e+09
0.373,0.00225,0.30783,0.01149,0.08151,1.00000e+10
0.262,0.00250,0.26201,0.00740,0.35484,3.01700e+09
0.265,0.00250,0.26501,0.00763,0.34745,3.26800e+09
0.376,0.00225,0.30789,0.01149,0.07412,1.00000e+10
0.268,0.00250,0.26801,0.00787,0.34006,3.53800e+09
0.271,0.00250,0.27100,0.00811,0.33268,3.82800e+09
0.379,0.00225,0.30795,0.01150,0.06673,1.00000e+10
0.274,0.00250,0.27400,0.00836,0.32529,4.14000e+09
0.277,0.00250,0.27700,0.00861,0.31790,4.47600e+09
0.382,0.00225,0.30801,0.01151,0.05935,1.00000e+10
0.280,0.00250,0.28000,0.00887,0.31052,4.83600e+09
0.283,0.00250,0.28301,0.00913,0.30313,5.22400e+09
0.286,0.00250,0.28600,0.00939,0.29574,5.64000e+09
0.289,0.00250,0.28900,0.00967,0.28835,6.08800e+09
0.292,0.00250,0.29200,0.00994,0.28097,6.56900e+09
0.295,0.00250,0.29500,0.01022,0.27358,7.08700e+09
0.298,0.00250,0.29800,0.01051,0.26619,7.64500e+09
0.301,0.00250,0.30100,0.01080,0.25880,8.24500e+09
0.304,0.00250,0.30400,0.01109,0.25142,8.89300e+09
0.160,0.00275,0.16018,0.00195,0.60601,9.90000e+07
0.163,0.00275,0.16317,0.00205,0.59862,1.12000e+08
0.166,0.00275,0.16608,0.00215,0.59123,1.26000e+08
0.307,0.00250,0.30700,0.01139,0.24403,9.59100e+09
0.310,0.00250,0.30878,0.01157,0.23664,1.00000e+10
0.169,0.00275,0.16909,0.00225,0.58385,1.42000e+08
0.313,0.00250,0.30906,0.01160,0.22925,1.00000e+10
0.172,0.00275,0.17215,0.00237,0.57646,1.60000e+08
0.316,0.00250,0.30932,0.01163,0.22187,1.00000e+10
0.175,0.00275,0.17507,0.00248,0.56907,1.79000e+08
0.319,0.00250,0.30957,0.01166,0.21448,1.00000e+10
0.178,0.00275,0.17801,0.00259,0.56168,2.00000e+08
0.322,0.00250,0.30981,0.01168,0.20709,1.00000e+10
0.325,0.00250,0.31003,0.01171,0.19970,1.00000e+10
0.328,0.00250,0.31024,0.01173,0.19232,1.00000e+10
0.181,0.00275,0.18106,0.00271,0.55430,2.24000e+08
0.184,0.00275,0.18407,0.00284,0.54691,2.50000e+08
0.187,0.00275,0.18702,0.00296,0.53952,2.78000e+08
0.190,0.00275,0.19000,0.00309,0.53214,3.09000e+08
0.193,0.00275,0.19308,0.00323,0.52475,3.44000e+08
0.331,0.00250,0.31044,0.01175,0.18493,1.00000e+10
0.196,0.00275,0.19605,0.00336,0.51736,3.81000e+08
0.334,0.00250,0.31063,0.01177,0.17754,1.00000e+10
0.337,0.00250,0.31081,0.01179,0.17016,1.00000e+10
0.199,0.00275,0.19906,0.00351,0.50997,4.22000e+08
0.202,0.00275,0.20203,0.00365,0.50259,4.66000e+08
0.205,0.00275,0.20500,0.00380,0.49520,5.14000e+08
0.340,0.00250,0.31098,0.01180,0.16277,1.00000e+10
0.208,0.00275,0.20802,0.00395,0.48781,5.67000e+08
0.343,0.00250,0.31113,0.01182,0.15538,1.00000e+10
0.211,0.00275,0.21100,0.00411,0.48042,6.24000e+08
0.214,0.00275,0.21404,0.00427,0.47304,6.87000e+08
0.346,0.00250,0.31128,0.01184,0.14799,1.00000e+10
0.217,0.00275,0.21701,0.00443,0.46565,7.54000e+08
0.349,0.00250,0.31142,0.01185,0.14061,1.00000e+10
0.220,0.00275,0.22000,0.00460,0.45826,8.27000e+08
0.223,0.00275,0.22302,0.00477,0.45087,9.07000e+08
0.226,0.00275,0.22603,0.00495,0.44349,9.93000e+08
0.352,0.00250,0.31155,0.01187,0.13322,1.00000e+10
0.229,0.00275,0.22903,0.00513,0.43610,1.08600e+09
0.355,0.00250,0.31167,0.01188,0.12583,1.00000e+10
0.232,0.00275,0.23201,0.00532,0.42871,1.18600e+09
0.235,0.00275,0.23500,0.00550,0.42133,1.29400e+09
0.358,0.00250,0.31179,0.01189,0.11844,1.00000e+10
0.238,0.00275,0.23802,0.00570,0.41394,1.41200e+09
0.361,0.00250,0.31189,0.01190,0.11106,1.00000e+10
0.241,0.00275,0.24102,0.00590,0.40655,1.53800e+09
0.364,0.00250,0.31199,0.01191,0.10367,1.00000e+10
0.244,0.00275,0.24401,0.00610,0.39916,1.67400e+09
0.247,0.00275,0.24700,0.00630,0.39178,1.82000e+09
0.250,0.00275,0.25000,0.00651,0.38439,1.97800e+09
0.367,0.00250,0.31208,0.01192,0.09628,1.00000e+10
0.253,0.00275,0.25300,0.00673,0.37700,2.14800e+09
0.256,0.00275,0.25601,0.00695,0.36961,2.33100e+09
0.370,0.00250,0.31216,0.01193,0.08889,1.00000e+10
0.259,0.00275,0.25901,0.00717,0.36223,2.52800e+09
0.373,0.00250,0.31224,0.01194,0.08151,1.00000e+10
0.262,0.00275,0.26201,0.00740,0.35484,2.73900e+09
0.265,0.00275,0.26501,0.00763,0.34745,2.96600e+09
0.268,0.00275,0.26801,0.00787,0.34006,3.21000e+09
0.376,0.00250,0.31230,0.01195,0.07412,1.00000e+10
0.271,0.00275,0.27101,0.00811,0.33268,3.47200e+09
0.274,0.00275,0.27401,0.00836,0.32529,3.75300e+09
0.382,0.00250,0.31242,0.01196,0.05935,1.00000e+10
0.277,0.00275,0.27701,0.00861,0.31790,4.05500e+09
0.280,0.00275,0.28001,0.00887,0.31052,4.37900e+09
0.379,0.00250,0.31237,0.01195,0.06673,1.00000e+10
0.283,0.00275,0.28301,0.00913,0.30313,4.72700e+09
0.286,0.00275,0.28600,0.00939,0.29574,5.10000e+09
0.289,0.00275,0.28900,0.00966,0.28835,5.50100e+09
0.292,0.00275,0.29200,0.00994,0.28097,5.93200e+09
0.295,0.00275,0.29500,0.01022,0.27358,6.39400e+09
0.298,0.00275,0.29800,0.01051,0.26619,6.89100e+09
0.301,0.00275,0.30100,0.01080,0.25880,7.42600e+09
0.160,0.00300,0.16018,0.00195,0.60601,9.10000e+07
0.304,0.00275,0.30400,0.01109,0.25142,8.00000e+09
0.163,0.00300,0.16318,0.00205,0.59862,1.03000e+08
0.166,0.00300,0.16611,0.00215,0.59123,1.16000e+08
0.307,0.00275,0.30700,0.01139,0.24403,8.61900e+09
0.169,0.00300,0.16917,0.00226,0.58385,1.31000e+08
0.172,0.00300,0.17212,0.00236,0.57646,1.47000e+08
0.175,0.00300,0.17513,0.00248,0.56907,1.65000e+08
0.310,0.00275,0.31000,0.01170,0.23664,9.28500e+09
0.178,0.00300,0.17802,0.00259,0.56168,1.84000e+08
0.181,0.00300,0.18106,0.00271,0.55430,2.06000e+08
0.184,0.00300,0.18407,0.00284,0.54691,2.30000e+08
0.187,0.00300,0.18705,0.00296,0.53952,2.56000e+08
0.313,0.00275,0.31299,0.01201,0.22925,1.00000e+10
0.316,0.00275,0.31325,0.01204,0.22187,1.00000e+10
0.319,0.00275,0.31351,0.01206,0.21448,1.00000e+10
0.322,0.00275,0.31374,0.01209,0.20709,1.00000e+10
0.325,0.00275,0.31397,0.01211,0.19970,1.00000e+10
0.190,0.00300,0.19008,0.00309,0.53214,2.85000e+08
0.193,0.00300,0.19304,0.00323,0.52475,3.16000e+08
0.328,0.00275,0.31418,0.01214,0.19232,1.00000e+10
0.196,0.00300,0.19601,0.00336,0.51736,3.50000e+08
0.331,0.00275,0.31439,0.01216,0.18493,1.00000e+10
0.199,0.00300,0.19905,0.00351,0.50997,3.88000e+08
0.202,0.00300,0.20205,0.00365,0.50259,4.29000e+08
0.334,0.00275,0.31458,0.01218,0.17754,1.00000e+10
0.337,0.00275,0.31476,0.01220,0.17016,1.00000e+10
0.205,0.00300,0.20502,0.00380,0.49520,4.73000e+08
0.208,0.00300,0.20805,0.00395,0.48781,5.22000e+08
0.340,0.00275,0.31493,0.01222,0.16277,1.00000e+10
0.211,0.00300,0.21101,0.00411,0.48042,5.74000e+08
0.214,0.00300,0.21405,0.00427,0.47304,6.32000e+08
0.217,0.00300,0.21704,0.00443,0.46565,6.94000e+08
0.343,0.00275,0.31509,0.01223,0.15538,1.00000e+10
0.346,0.00275,0.31524,0.01225,0.14799,1.00000e+10
0.220,0.00300,0.22002,0.00460,0.45826,7.61000e+08
0.349,0.00275,0.31538,0.01226,0.14061,1.00000e+10
0.223,0.00300,0.22302,0.00477,0.45087,8.34000e+08
0.226,0.00300,0.22603,0.00495,0.44349,9.13000e+08
0.229,0.00300,0.22901,0.00513,0.43610,9.98000e+08
0.352,0.00275,0.31551,0.01228,0.13322,1.00000e+10
0.232,0.00300,0.23201,0.00531,0.42871,1.09000e+09
0.235,0.00300,0.23502,0.00550,0.42133,1.19000e+09
0.355,0.00275,0.31563,0.01229,0.12583,1.00000e+10
0.238,0.00300,0.23801,0.00570,0.41394,1.29700e+09
0.358,0.00275,0.31575,0.01230,0.11844,1.00000e+10
0.241,0.00300,0.24101,0.00589,0.40655,1.41300e+09
0.244,0.00300,0.24401,0.00610,0.39916,1.53800e+09
0.361,0.00275,0.31585,0.01232,0.11106,1.00000e+10
0.247,0.00300,0.24701,0.00630,0.39178,1.67200e+09
0.250,0.00300,0.25001,0.00651,0.38439,1.81700e+09
0.367,0.00275,0.31604,0.01234,0.09628,1.00000e+10
0.253,0.00300,0.25302,0.00673,0.37700,1.97300e+09
0.370,0.00275,0.31613,0.01234,0.08889,1.00000e+10
0.364,0.00275,0.31595,0.01233,0.10367,1.00000e+10
0.256,0.00300,0.25601,0.00695,0.36961,2.14000e+09
0.259,0.00300,0.25901,0.00717,0.36223,2.32000e+09
0.373,0.00275,0.31620,0.01235,0.08151,1.00000e+10
0.262,0.00300,0.26201,0.00740,0.35484,2.51300e+09
0.265,0.00300,0.26500,0.00763,0.34745,2.72000e+09
0.376,0.00275,0.31627,0.01236,0.07412,1.00000e+10
0.268,0.00300,0.26800,0.00787,0.34006,2.94300e+09
0.271,0.00300,0.27100,0.00811,0.33268,3.18200e+09
0.379,0.00275,0.31633,0.01237,0.06673,1.00000e+10
0.274,0.00300,0.27401,0.00836,0.32529,3.43900e+09
0.382,0.00275,0.31639,0.01237,0.05935,1.00000e+10
0.277,0.00300,0.27700,0.00861,0.31790,3.71400e+09
0.280,0.00300,0.28000,0.00886,0.31052,4.00900e+09
0.283,0.00300,0.28300,0.00913,0.30313,4.32600e+09
0.286,0.00300,0.28601,0.00939,0.29574,4.66600e+09
0.289,0.00300,0.28901,0.00966,0.28835,5.03000e+09
0.292,0.00300,0.29200,0.00994,0.28097,5.42000e+09
0.295,0.00300,0.29501,0.01022,0.27358,5.84000e+09
0.298,0.00300,0.29800,0.01050,0.26619,6.28900e+09
0.301,0.00300,0.30100,0.01079,0.25880,6.77200e+09
0.304,0.00300,0.30400,0.01109,0.25142,7.29000e+09
0.160,0.00325,0.16010,0.00194,0.60601,8.40000e+07
0.163,0.00325,0.16308,0.00204,0.59862,9.50000e+07
0.307,0.00300,0.30700,0.01139,0.24403,7.84700e+09
0.166,0.00325,0.16601,0.00214,0.59123,1.07000e+08
0.169,0.00325,0.16910,0.00225,0.58385,1.21000e+08
0.172,0.00325,0.17209,0.00236,0.57646,1.36000e+08
0.310,0.00300,0.31000,0.01170,0.23664,8.44600e+09
0.175,0.00325,0.17515,0.00248,0.56907,1.53000e+08
0.178,0.00325,0.17809,0.00259,0.56168,1.71000e+08
0.313,0.00300,0.31300,0.01201,0.22925,9.09000e+09
0.181,0.00325,0.18107,0.00271,0.55430,1.91000e+08
0.184,0.00325,0.18405,0.00283,0.54691,2.13000e+08
0.187,0.00325,0.18702,0.00296,0.53952,2.37000e+08
0.316,0.00300,0.31600,0.01232,0.22187,9.78300e+09
0.190,0.00325,0.19006,0.00309,0.53214,2.64000e+08
0.193,0.00325,0.19305,0.00323,0.52475,2.93000e+08
0.196,0.00325,0.19606,0.00336,0.51736,3.25000e+08
0.319,0.00300,0.31707,0.01244,0.21448,1.00000e+10
0.199,0.00325,0.19908,0.00351,0.50997,3.60000e+08
0.322,0.00300,0.31731,0.01246,0.20709,1.00000e+10
0.202,0.00325,0.20200,0.00365,0.50259,3.97000e+08
0.328,0.00300,0.31775,0.01251,0.19232,1.00000e+10
0.205,0.00325,0.20505,0.00380,0.49520,4.39000e+08
0.334,0.00300,0.31815,0.01255,0.17754,1.00000e+10
0.325,0.00300,0.31754,0.01249,0.19970,1.00000e+10
0.208,0.00325,0.20805,0.00395,0.48781,4.84000e+08
0.337,0.00300,0.31833,0.01257,0.17016,1.00000e+10
0.331,0.00300,0.31796,0.01253,0.18493,1.00000e+10
0.211,0.00325,0.21100,0.00411,0.48042,5.32000e+08
0.214,0.00325,0.21400,0.00427,0.47304,5.85000e+08
0.340,0.00300,0.31850,0.01259,0.16277,1.00000e+10
0.217,0.00325,0.21702,0.00443,0.46565,6.43000e+08
0.220,0.00325,0.22001,0.00460,0.45826,7.05000e+08
0.223,0.00325,0.22302,0.00477,0.45087,7.73000e+08
0.343,0.00300,0.31867,0.01261,0.15538,1.00000e+10
0.226,0.00325,0.22602,0.00495,0.44349,8.46000e+08
0.346,0.00300,0.31882,0.01263,0.14799,1.00000e+10
0.349,0.00300,0.31896,0.01264,0.14061,1.00000e+10
0.352,0.00300,0.31909,0.01266,0.13322,1.00000e+10
0.229,0.00325,0.22902,0.00513,0.43610,9.25000e+08
0.232,0.00325,0.23200,0.00531,0.42871,1.01000e+09
0.358,0.00300,0.31933,0.01268,0.11844,1.00000e+10
0.355,0.00300,0.31922,0.01267,0.12583,1.00000e+10
0.235,0.00325,0.23503,0.00550,0.42133,1.10300e+09
0.361,0.00300,0.31944,0.01270,0.11106,1.00000e+10
0.238,0.00325,0.23802,0.00570,0.41394,1.20200e+09
0.241,0.00325,0.24101,0.00589,0.40655,1.30900e+09
0.244,0.00325,0.24402,0.00610,0.39916,1.42500e+09
0.364,0.00300,0.31954,0.01271,0.10367,1.00000e+10
0.250,0.00325,0.25002,0.00651,0.38439,1.68300e+09
0.247,0.00325,0.24701,0.00630,0.39178,1.54900e+09
0.367,0.00300,0.31963,0.01272,0.09628,1.00000e+10
0.253,0.00325,0.25302,0.00673,0.37700,1.82700e+09
0.256,0.00325,0.25601,0.00694,0.36961,1.98100e+09
0.370,0.00300,0.31972,0.01273,0.08889,1.00000e+10
0.259,0.00325,0.25900,0.00717,0.36223,2.14700e+09
0.262,0.00325,0.26201,0.00740,0.35484,2.32600e+09
0.373,0.00300,0.31979,0.01274,0.08151,1.00000e+10
0.265,0.00325,0.26500,0.00763,0.34745,2.51700e+09
0.376,0.00300,0.31986,0.01274,0.07412,1.00000e+10
0.268,0.00325,0.26801,0.00787,0.34006,2.72300e+09
0.271,0.00325,0.27100,0.00811,0.33268,2.94300e+09
0.274,0.00325,0.27401,0.00836,0.32529,3.18000e+09
0.379,0.00300,0.31993,0.01275,0.06673,1.00000e+10
0.277,0.00325,0.27700,0.00861,0.31790,3.43300e+09
0.382,0.00300,0.31998,0.01276,0.05935,1.00000e+10
0.280,0.00325,0.28001,0.00886,0.31052,3.70500e+09
0.283,0.00325,0.28300,0.00912,0.30313,3.99600e+09
0.286,0.00325,0.28600,0.00939,0.29574,4.30800e+09
0.289,0.00325,0.28901,0.00966,0.28835,4.64300e+09
0.295,0.00325,0.29500,0.01022,0.27358,5.38500e+09
0.292,0.00325,0.29200,0.00994,0.28097,5.00100e+09
0.298,0.00325,0.29800,0.01050,0.26619,5.79700e+09
0.301,0.00325,0.30100,0.01079,0.25880,6.23900e+09
0.304,0.00325,0.30400,0.01109,0.25142,6.71200e+09
0.160,0.00350,0.16002,0.00194,0.60601,7.80000e+07
0.163,0.00350,0.16320,0.00205,0.59862,8.90000e+07
0.307,0.00325,0.30700,0.01139,0.24403,7.22000e+09
0.310,0.00325,0.31000,0.01169,0.23664,7.76600e+09
0.169,0.00350,0.16914,0.00225,0.58385,1.13000e+08
0.166,0.00350,0.16608,0.00215,0.59123,1.00000e+08
0.172,0.00350,0.17213,0.00236,0.57646,1.27000e+08
0.175,0.00350,0.17503,0.00247,0.56907,1.42000e+08
0.313,0.00325,0.31300,0.01200,0.22925,8.35200e+09
0.178,0.00350,0.17802,0.00259,0.56168,1.59000e+08
0.184,0.00350,0.18410,0.00284,0.54691,1.99000e+08
0.181,0.00350,0.18105,0.00271,0.55430,1.78000e+08
0.316,0.00325,0.31600,0.01232,0.22187,8.98100e+09
0.187,0.00350,0.18701,0.00296,0.53952,2.21000e+08
0.190,0.00350,0.19003,0.00309,0.53214,2.46000e+08
0.193,0.00350,0.19301,0.00322,0.52475,2.73000e+08
0.196,0.00350,0.19604,0.00336,0.51736,3.03000e+08
0.199,0.00350,0.19909,0.00351,0.50997,3.36000e+08
0.319,0.00325,0.31900,0.01264,0.21448,9.65900e+09
0.202,0.00350,0.20205,0.00365,0.50259,3.71000e+08
0.205,0.00350,0.20501,0.00380,0.49520,4.09000e+08
0.322,0.00325,0.32056,0.01281,0.20709,1.00000e+10
0.208,0.00350,0.20801,0.00395,0.48781,4.51000e+08
0.211,0.00350,0.21104,0.00411,0.48042,4.97000e+08
0.325,0.00325,0.32079,0.01284,0.19970,1.00000e+10
0.214,0.00350,0.21401,0.00427,0.47304,5.46000e+08
0.331,0.00325,0.32121,0.01288,0.18493,1.00000e+10
0.328,0.00325,0.32100,0.01286,0.19232,1.00000e+10
0.217,0.00350,0.21703,0.00443,0.46565,6.00000e+08
0.334,0.00325,0.32141,0.01290,0.17754,1.00000e+10
0.220,0.00350,0.22001,0.00460,0.45826,6.58000e+08
0.337,0.00325,0.32159,0.01292,0.17016,1.00000e+10
0.340,0.00325,0.32176,0.01294,0.16277,1.00000e+10
0.223,0.00350,0.22301,0.00477,0.45087,7.21000e+08
0.343,0.00325,0.32192,0.01296,0.15538,1.00000e+10
0.226,0.00350,0.22600,0.00495,0.44349,7.89000e+08
0.346,0.00325,0.32208,0.01298,0.14799,1.00000e+10
0.229,0.00350,0.22902,0.00513,0.43610,8.63000e+08
0.349,0.00325,0.32222,0.01300,0.14061,1.00000e+10
0.232,0.00350,0.23203,0.00531,0.42871,9.43000e+08
0.235,0.00350,0.23503,0.00550,0.42133,1.02900e+09
0.352,0.00325,0.32236,0.01301,0.13322,1.00000e+10
0.238,0.00350,0.23801,0.00569,0.41394,1.12100e+09
0.355,0.00325,0.32248,0.01302,0.12583,1.00000e+10
0.241,0.00350,0.24101,0.00589,0.40655,1.22100e+09
0.244,0.00350,0.24402,0.00609,0.39916,1.32900e+09
0.358,0.00325,0.32260,0.01304,0.11844,1.00000e+10
0.361,0.00325,0.32271,0.01305,0.11106,1.00000e+10
0.247,0.00350,0.24702,0.00630,0.39178,1.44500e+09
0.364,0.00325,0.32281,0.01306,0.10367,1.00000e+10
0.250,0.00350,0.25000,0.00651,0.38439,1.56900e+09
0.367,0.00325,0.32290,0.01307,0.09628,1.00000e+10
0.253,0.00350,0.25300,0.00672,0.37700,1.70300e+09
0.256,0.00350,0.25600,0.00694,0.36961,1.84700e+09
0.259,0.00350,0.25901,0.00717,0.36223,2.00200e+09
0.370,0.00325,0.32299,0.01308,0.08889,1.00000e+10
0.262,0.00350,0.26201,0.00740,0.35484,2.16800e+09
0.373,0.00325,0.32306,0.01309,0.08151,1.00000e+10
0.265,0.00350,0.26501,0.00763,0.34745,2.34600e+09
0.268,0.00350,0.26800,0.00786,0.34006,2.53700e+09
0.271,0.00350,0.27100,0.00811,0.33268,2.74200e+09
0.376,0.00325,0.32313,0.01310,0.07412,1.00000e+10
0.274,0.00350,0.27401,0.00835,0.32529,2.96200e+09
0.379,0.00325,0.32320,0.01311,0.06673,1.00000e+10
0.277,0.00350,0.27700,0.00860,0.31790,3.19700e+09
0.382,0.00325,0.32325,0.01311,0.05935,1.00000e+10
0.280,0.00350,0.28001,0.00886,0.31052,3.45000e+09
0.283,0.00350,0.28301,0.00912,0.30313,3.72000e+09
0.286,0.00350,0.28600,0.00939,0.29574,4.00900e+09
0.289,0.00350,0.28900,0.00966,0.28835,4.31900e+09
0.292,0.00350,0.29200,0.00993,0.28097,4.65100e+09
0.295,0.00350,0.29500,0.01021,0.27358,5.00700e+09
0.298,0.00350,0.29801,0.01050,0.26619,5.38800e+09
0.301,0.00350,0.30101,0.01079,0.25880,5.79600e+09
0.160,0.00375,0.16031,0.00195,0.60601,7.40000e+07
0.304,0.00350,0.30400,0.01109,0.25142,6.23300e+09
0.307,0.00350,0.30700,0.01139,0.24403,6.70100e+09
0.163,0.00375,0.16309,0.00204,0.59862,8.30000e+07
0.166,0.00375,0.16615,0.00215,0.59123,9.40000e+07
0.310,0.00350,0.31001,0.01169,0.23664,7.20400e+09
0.169,0.00375,0.16916,0.00226,0.58385,1.06000e+08
0.172,0.00375,0.17211,0.00236,0.57646,1.19000e+08
0.313,0.00350,0.31300,0.01200,0.22925,7.74200e+09
0.178,0.00375,0.17800,0.00259,0.56168,1.49000e+08
0.175,0.00375,0.17500,0.00247,0.56907,1.33000e+08
0.181,0.00375,0.18106,0.00271,0.55430,1.67000e+08
0.184,0.00375,0.18400,0.00283,0.54691,1.86000e+08
0.316,0.00350,0.31600,0.01232,0.22187,8.32100e+09
0.187,0.00375,0.18710,0.00296,0.53952,2.08000e+08
0.190,0.00375,0.19006,0.00309,0.53214,2.31000e+08
0.193,0.00375,0.19300,0.00322,0.52475,2.56000e+08
0.196,0.00375,0.19601,0.00336,0.51736,2.84000e+08
0.319,0.00350,0.31900,0.01264,0.21448,8.94200e+09
0.199,0.00375,0.19906,0.00350,0.50997,3.15000e+08
0.202,0.00375,0.20204,0.00365,0.50259,3.48000e+08
0.205,0.00375,0.20503,0.00380,0.49520,3.84000e+08
0.208,0.00375,0.20800,0.00395,0.48781,4.23000e+08
0.211,0.00375,0.21102,0.00410,0.48042,4.66000e+08
0.322,0.00350,0.32200,0.01296,0.20709,9.61000e+09
0.214,0.00375,0.21405,0.00427,0.47304,5.13000e+08
0.217,0.00375,0.21702,0.00443,0.46565,5.63000e+08
0.220,0.00375,0.22004,0.00460,0.45826,6.18000e+08
0.325,0.00350,0.32376,0.01316,0.19970,1.00000e+10
0.223,0.00375,0.22303,0.00477,0.45087,6.77000e+08
0.328,0.00350,0.32398,0.01318,0.19232,1.00000e+10
0.331,0.00350,0.32418,0.01321,0.18493,1.00000e+10
0.226,0.00375,0.22603,0.00495,0.44349,7.41000e+08
0.334,0.00350,0.32438,0.01323,0.17754,1.00000e+10
0.337,0.00350,0.32457,0.01325,0.17016,1.00000e+10
0.229,0.00375,0.22902,0.00513,0.43610,8.10000e+08
0.340,0.00350,0.32474,0.01327,0.16277,1.00000e+10
0.232,0.00375,0.23203,0.00531,0.42871,8.85000e+08
0.235,0.00375,0.23501,0.00550,0.42133,9.65000e+08
0.343,0.00350,0.32491,0.01329,0.15538,1.00000e+10
0.238,0.00375,0.23801,0.00569,0.41394,1.05200e+09
0.346,0.00350,0.32506,0.01331,0.14799,1.00000e+10
0.241,0.00375,0.24102,0.00589,0.40655,1.14600e+09
0.349,0.00350,0.32520,0.01332,0.14061,1.00000e+10
0.352,0.00350,0.32534,0.01334,0.13322,1.00000e+10
0.244,0.00375,0.24402,0.00609,0.39916,1.24700e+09
0.355,0.00350,0.32547,0.01335,0.12583,1.00000e+10
0.247,0.00375,0.24702,0.00630,0.39178,1.35600e+09
0.358,0.00350,0.32558,0.01337,0.11844,1.00000e+10
0.361,0.00350,0.32569,0.01338,0.11106,1.00000e+10
0.250,0.00375,0.25000,0.00651,0.38439,1.47200e+09
0.364,0.00350,0.32580,0.01339,0.10367,1.00000e+10
0.253,0.00375,0.25301,0.00672,0.37700,1.59800e+09
0.256,0.00375,0.25601,0.00694,0.36961,1.73300e+09
0.367,0.00350,0.32589,0.01340,0.09628,1.00000e+10
0.259,0.00375,0.25901,0.00717,0.36223,1.87800e+09
0.262,0.00375,0.26200,0.00739,0.35484,2.03300e+09
0.370,0.00350,0.32598,0.01341,0.08889,1.00000e+10
0.265,0.00375,0.26500,0.00763,0.34745,2.20000e+09
0.373,0.00350,0.32605,0.01342,0.08151,1.00000e+10
0.268,0.00375,0.26800,0.00786,0.34006,2.37900e+09
0.376,0.00350,0.32612,0.01343,0.07412,1.00000e+10
0.271,0.00375,0.27100,0.00811,0.33268,2.57100e+09
0.379,0.00350,0.32619,0.01343,0.06673,1.00000e+10
0.274,0.00375,0.27401,0.00835,0.32529,2.77700e+09
0.277,0.00375,0.27701,0.00860,0.31790,2.99700e+09
0.382,0.00350,0.32625,0.01344,0.05935,1.00000e+10
0.280,0.00375,0.28001,0.00886,0.31051,3.23300e+09
0.283,0.00375,0.28301,0.00912,0.30313,3.48600e+09
