#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.43000e+05,1.06079253e+03,1.87667127e-03,4.88795356e+00,0.00000000e+00,1.07846184e+04,3.27143003e+01,0.03993660
1.44000e+05,1.05941094e+03,1.88084862e-03,4.88795356e+00,0.00000000e+00,1.07837648e+04,3.27143003e+01,0.03997132
1.45000e+05,1.05803882e+03,1.88501238e-03,4.88795356e+00,0.00000000e+00,1.07829155e+04,3.27143003e+01,0.04000587
1.46000e+05,1.05667605e+03,1.88916266e-03,4.88795356e+00,0.00000000e+00,1.07820706e+04,3.27143003e+01,0.04004026
1.47000e+05,1.05532252e+03,1.89329959e-03,4.88795356e+00,0.00000000e+00,1.07812300e+04,3.27143003e+01,0.04007448
1.48000e+05,1.05397811e+03,1.89742327e-03,4.88795356e+00,0.00000000e+00,1.07803936e+04,3.27143003e+01,0.04010856
1.49000e+05,1.05264272e+03,1.90153382e-03,4.88795356e+00,0.00000000e+00,1.07795614e+04,3.27143003e+01,0.04014247
1.50000e+05,1.05131624e+03,1.90563136e-03,4.88795356e+00,0.00000000e+00,1.07787334e+04,3.27143003e+01,0.04017623
1.51000e+05,1.04999855e+03,1.90971599e-03,4.88795356e+00,0.00000000e+00,1.07779094e+04,3.27143003e+01,0.04020983
1.52000e+05,1.04868956e+03,1.91378782e-03,4.88795356e+00,0.00000000e+00,1.07770896e+04,3.27143003e+01,0.04024329
1.53000e+05,1.04738916e+03,1.91784696e-03,4.88795356e+00,0.00000000e+00,1.07762738e+04,3.27143003e+01,0.04027659
1.54000e+05,1.04609725e+03,1.92189351e-03,4.88795356e+00,0.00000000e+00,1.07754619e+04,3.27143003e+01,0.04030974
1.55000e+05,1.04481373e+03,1.92592759e-03,4.88795356e+00,0.00000000e+00,1.07746541e+04,3.27143003e+01,0.04034275
1.56000e+05,1.04353850e+03,1.92994929e-03,4.88795356e+00,0.00000000e+00,1.07738501e+04,3.27143003e+01,0.04037561
1.57000e+05,1.04227147e+03,1.93395872e-03,4.88795356e+00,0.00000000e+00,1.07730500e+04,3.27143003e+01,0.04040832
1.58000e+05,1.04101254e+03,1.93795597e-03,4.88795356e+00,0.00000000e+00,1.07722537e+04,3.27143003e+01,0.04044090
1.59000e+05,1.03976162e+03,1.94194115e-03,4.88795356e+00,0.00000000e+00,1.07714612e+04,3.27143003e+01,0.04047333
1.60000e+05,1.03851862e+03,1.94591435e-03,4.88795356e+00,0.00000000e+00,1.07706725e+04,3.27143003e+01,0.04050561
1.61000e+05,1.03728344e+03,1.94987567e-03,4.88795356e+00,0.00000000e+00,1.07698875e+04,3.27143003e+01,0.04053776
1.62000e+05,1.03605600e+03,1.95382520e-03,4.88795356e+00,0.00000000e+00,1.07691061e+04,3.27143003e+01,0.04056977
1.63000e+05,1.03483621e+03,1.95776304e-03,4.88795356e+00,0.00000000e+00,1.07683285e+04,3.27143003e+01,0.04060165
1.64000e+05,1.03362399e+03,1.96168929e-03,4.88795356e+00,0.00000000e+00,1.07675544e+04,3.27143003e+01,0.04063339
1.65000e+05,1.03241925e+03,1.96560403e-03,4.88795356e+00,0.00000000e+00,1.07667839e+04,3.27143003e+01,0.04066499
1.66000e+05,1.03122191e+03,1.96950735e-03,4.88795356e+00,0.00000000e+00,1.07660170e+04,3.27143003e+01,0.04069646
1.67000e+05,1.03003188e+03,1.97339934e-03,4.88795356e+00,0.00000000e+00,1.07652535e+04,3.27143003e+01,0.04072780
1.68000e+05,1.02884909e+03,1.97728010e-03,4.88795356e+00,0.00000000e+00,1.07644935e+04,3.27143003e+01,0.04075901
1.69000e+05,1.02767346e+03,1.98114970e-03,4.88795356e+00,0.00000000e+00,1.07637370e+04,3.27143003e+01,0.04079009
1.70000e+05,1.02650491e+03,1.98500824e-03,4.88795356e+00,0.00000000e+00,1.07629839e+04,3.27143003e+01,0.04082104
1.71000e+05,1.02534335e+03,1.98885580e-03,4.88795356e+00,0.00000000e+00,1.07622342e+04,3.27143003e+01,0.04085186
1.72000e+05,1.02418873e+03,1.99269246e-03,4.88795356e+00,0.00000000e+00,1.07614878e+04,3.27143003e+01,0.04088256
1.73000e+05,1.02304096e+03,1.99651830e-03,4.88795356e+00,0.00000000e+00,1.07607447e+04,3.27143003e+01,0.04091313
1.74000e+05,1.02189997e+03,2.00033342e-03,4.88795356e+00,0.00000000e+00,1.07600050e+04,3.27143003e+01,0.04094358
1.75000e+05,1.02076568e+03,2.00413788e-03,4.88795356e+00,0.00000000e+00,1.07592684e+04,3.27143003e+01,0.04097391
1.76000e+05,1.01963804e+03,2.00793177e-03,4.88795356e+00,0.00000000e+00,1.07585351e+04,3.27143003e+01,0.04100411
1.77000e+05,1.01851695e+03,2.01171517e-03,4.88795356e+00,0.00000000e+00,1.07578050e+04,3.27143003e+01,0.04103419
1.78000e+05,1.01740237e+03,2.01548815e-03,4.88795356e+00,0.00000000e+00,1.07570781e+04,3.27143003e+01,0.04106416
1.79000e+05,1.01629422e+03,2.01925079e-03,4.88795356e+00,0.00000000e+00,1.07563543e+04,3.27143003e+01,0.04109400
1.80000e+05,1.01519243e+03,2.02300317e-03,4.88795356e+00,0.00000000e+00,1.07556336e+04,3.27143003e+01,0.04112373
1.81000e+05,1.01409694e+03,2.02674537e-03,4.88795356e+00,0.00000000e+00,1.07549161e+04,3.27143003e+01,0.04115334
1.82000e+05,1.01300768e+03,2.03047745e-03,4.88795356e+00,0.00000000e+00,1.07542015e+04,3.27143003e+01,0.04118284
1.83000e+05,1.01192460e+03,2.03419949e-03,4.88795356e+00,0.00000000e+00,1.07534900e+04,3.27143003e+01,0.04121222
1.84000e+05,1.01084762e+03,2.03791156e-03,4.88795356e+00,0.00000000e+00,1.07527815e+04,3.27143003e+01,0.04124148
1.85000e+05,1.00977668e+03,2.04161374e-03,4.88795356e+00,0.00000000e+00,1.07520760e+04,3.27143003e+01,0.04127064
1.86000e+05,1.00871173e+03,2.04530610e-03,4.88795356e+00,0.00000000e+00,1.07513734e+04,3.27143003e+01,0.04129968
1.87000e+05,1.00765270e+03,2.04898870e-03,4.88795356e+00,0.00000000e+00,1.07506738e+04,3.27143003e+01,0.04132861
1.88000e+05,1.00659953e+03,2.05266161e-03,4.88795356e+00,0.00000000e+00,1.07499770e+04,3.27143003e+01,0.04135744
1.89000e+05,1.00555217e+03,2.05632491e-03,4.88795356e+00,0.00000000e+00,1.07492832e+04,3.27143003e+01,0.04138615
1.90000e+05,1.00451056e+03,2.05997866e-03,4.88795356e+00,0.00000000e+00,1.07485922e+04,3.27143003e+01,0.04141475
1.91000e+05,1.00347464e+03,2.06362292e-03,4.88795356e+00,0.00000000e+00,1.07479040e+04,3.27143003e+01,0.04144325
