#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.35000e+05,1.33068155e+03,1.28696112e-03,1.04180437e+01,2.68486549e-02,1.07943626e+04,6.97263033e+01,0.05686539
1.36000e+05,1.32958542e+03,1.28873276e-03,1.04180437e+01,2.68486549e-02,1.07931345e+04,6.97263033e+01,0.05689664
1.37000e+05,1.32849410e+03,1.29050064e-03,1.04180437e+01,2.68486549e-02,1.07919104e+04,6.97263033e+01,0.05692779
1.38000e+05,1.32740756e+03,1.29226477e-03,1.04180437e+01,2.68486549e-02,1.07906903e+04,6.97263033e+01,0.05695885
1.39000e+05,1.32632576e+03,1.29402518e-03,1.04180437e+01,2.68486549e-02,1.07894742e+04,6.97263033e+01,0.05698982
1.40000e+05,1.32524866e+03,1.29578190e-03,1.04180437e+01,2.68486549e-02,1.07882621e+04,6.97263033e+01,0.05702069
1.41000e+05,1.32417622e+03,1.29753493e-03,1.04180437e+01,2.68486549e-02,1.07870540e+04,6.97263033e+01,0.05705148
1.42000e+05,1.32310841e+03,1.29928431e-03,1.04180437e+01,2.68486549e-02,1.07858497e+04,6.97263033e+01,0.05708217
1.43000e+05,1.32204519e+03,1.30103005e-03,1.04180437e+01,2.68486549e-02,1.07846494e+04,6.97263033e+01,0.05711277
1.44000e+05,1.32098653e+03,1.30277217e-03,1.04180437e+01,2.68486549e-02,1.07834529e+04,6.97263033e+01,0.05714328
1.45000e+05,1.31993239e+03,1.30451069e-03,1.04180437e+01,2.68486549e-02,1.07822602e+04,6.97263033e+01,0.05717370
1.46000e+05,1.31888273e+03,1.30624564e-03,1.04180437e+01,2.68486549e-02,1.07810714e+04,6.97263033e+01,0.05720403
1.47000e+05,1.31783753e+03,1.30797702e-03,1.04180437e+01,2.68486549e-02,1.07798863e+04,6.97263033e+01,0.05723427
1.48000e+05,1.31679675e+03,1.30970487e-03,1.04180437e+01,2.68486549e-02,1.07787050e+04,6.97263033e+01,0.05726443
1.49000e+05,1.31576035e+03,1.31142919e-03,1.04180437e+01,2.68486549e-02,1.07775275e+04,6.97263033e+01,0.05729449
1.50000e+05,1.31472830e+03,1.31315002e-03,1.04180437e+01,2.68486549e-02,1.07763536e+04,6.97263033e+01,0.05732447
1.51000e+05,1.31370057e+03,1.31486736e-03,1.04180437e+01,2.68486549e-02,1.07751835e+04,6.97263033e+01,0.05735437
1.52000e+05,1.31267712e+03,1.31658124e-03,1.04180437e+01,2.68486549e-02,1.07740170e+04,6.97263033e+01,0.05738417
1.53000e+05,1.31165793e+03,1.31829167e-03,1.04180437e+01,2.68486549e-02,1.07728541e+04,6.97263033e+01,0.05741390
1.54000e+05,1.31064296e+03,1.31999867e-03,1.04180437e+01,2.68486549e-02,1.07716949e+04,6.97263033e+01,0.05744353
1.55000e+05,1.30963218e+03,1.32170227e-03,1.04180437e+01,2.68486549e-02,1.07705393e+04,6.97263033e+01,0.05747309
