#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.04000e+05,9.54930171e+02,2.25691157e-03,4.88795361e+00,4.67968280e-02,1.02715670e+04,3.27143003e+01,0.04283614
1.05000e+05,9.53096877e+02,2.26435663e-03,4.88795361e+00,4.67968280e-02,1.02683677e+04,3.27143003e+01,0.04289105
1.06000e+05,9.51282462e+02,2.27176429e-03,4.88795361e+00,4.67968280e-02,1.02651932e+04,3.27143003e+01,0.04294557
1.07000e+05,9.49486579e+02,2.27913505e-03,4.88795361e+00,4.67968280e-02,1.02620433e+04,3.27143003e+01,0.04299971
1.08000e+05,9.47708886e+02,2.28646939e-03,4.88795361e+00,4.67968280e-02,1.02589173e+04,3.27143003e+01,0.04305347
1.09000e+05,9.45949054e+02,2.29376779e-03,4.88795361e+00,4.67968280e-02,1.02558151e+04,3.27143003e+01,0.04310685
1.10000e+05,9.44206761e+02,2.30103071e-03,4.88795361e+00,4.67968280e-02,1.02527362e+04,3.27143003e+01,0.04315986
1.11000e+05,9.42481692e+02,2.30825861e-03,4.88795361e+00,4.67968280e-02,1.02496803e+04,3.27143003e+01,0.04321251
1.12000e+05,9.40773542e+02,2.31545194e-03,4.88795361e+00,4.67968280e-02,1.02466470e+04,3.27143003e+01,0.04326480
1.13000e+05,9.39082013e+02,2.32261111e-03,4.88795361e+00,4.67968280e-02,1.02436359e+04,3.27143003e+01,0.04331674
1.14000e+05,9.37406815e+02,2.32973658e-03,4.88795361e+00,4.67968280e-02,1.02406468e+04,3.27143003e+01,0.04336833
1.15000e+05,9.35747665e+02,2.33682874e-03,4.88795361e+00,4.67968280e-02,1.02376793e+04,3.27143003e+01,0.04341958
1.16000e+05,9.34104286e+02,2.34388802e-03,4.88795361e+00,4.67968280e-02,1.02347331e+04,3.27143003e+01,0.04347049
1.17000e+05,9.32476409e+02,2.35091482e-03,4.88795361e+00,4.67968280e-02,1.02318078e+04,3.27143003e+01,0.04352106
1.18000e+05,9.30863773e+02,2.35790952e-03,4.88795361e+00,4.67968280e-02,1.02289033e+04,3.27143003e+01,0.04357131
