#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.64000e+05,1.20867828e+03,1.50043929e-03,1.04180436e+01,0.00000000e+00,1.09569371e+04,6.97263033e+01,0.06063038
1.65000e+05,1.20756032e+03,1.50278583e-03,1.04180436e+01,0.00000000e+00,1.09567044e+04,6.97263033e+01,0.06066779
1.66000e+05,1.20644775e+03,1.50512707e-03,1.04180436e+01,0.00000000e+00,1.09564725e+04,6.97263033e+01,0.06070508
1.67000e+05,1.20534053e+03,1.50746303e-03,1.04180436e+01,0.00000000e+00,1.09562415e+04,6.97263033e+01,0.06074225
1.68000e+05,1.20423860e+03,1.50979375e-03,1.04180436e+01,0.00000000e+00,1.09560113e+04,6.97263033e+01,0.06077930
1.69000e+05,1.20314193e+03,1.51211926e-03,1.04180436e+01,0.00000000e+00,1.09557819e+04,6.97263033e+01,0.06081623
1.70000e+05,1.20205047e+03,1.51443958e-03,1.04180436e+01,0.00000000e+00,1.09555533e+04,6.97263033e+01,0.06085304
1.71000e+05,1.20096418e+03,1.51675475e-03,1.04180436e+01,0.00000000e+00,1.09553255e+04,6.97263033e+01,0.06088973
1.72000e+05,1.19988300e+03,1.51906480e-03,1.04180436e+01,0.00000000e+00,1.09550985e+04,6.97263033e+01,0.06092630
1.73000e+05,1.19880690e+03,1.52136977e-03,1.04180436e+01,0.00000000e+00,1.09548724e+04,6.97263033e+01,0.06096276
1.74000e+05,1.19773584e+03,1.52366968e-03,1.04180436e+01,0.00000000e+00,1.09546470e+04,6.97263033e+01,0.06099909
1.75000e+05,1.19666976e+03,1.52596455e-03,1.04180436e+01,0.00000000e+00,1.09544224e+04,6.97263033e+01,0.06103532
1.76000e+05,1.19560864e+03,1.52825443e-03,1.04180436e+01,0.00000000e+00,1.09541985e+04,6.97263033e+01,0.06107142
1.77000e+05,1.19455243e+03,1.53053934e-03,1.04180436e+01,0.00000000e+00,1.09539755e+04,6.97263033e+01,0.06110742
1.78000e+05,1.19350108e+03,1.53281931e-03,1.04180436e+01,0.00000000e+00,1.09537532e+04,6.97263033e+01,0.06114330
1.79000e+05,1.19245456e+03,1.53509437e-03,1.04180436e+01,0.00000000e+00,1.09535316e+04,6.97263033e+01,0.06117907
1.80000e+05,1.19141283e+03,1.53736454e-03,1.04180436e+01,0.00000000e+00,1.09533108e+04,6.97263033e+01,0.06121472
1.81000e+05,1.19037585e+03,1.53962986e-03,1.04180436e+01,0.00000000e+00,1.09530908e+04,6.97263033e+01,0.06125027
1.82000e+05,1.18934358e+03,1.54189035e-03,1.04180436e+01,0.00000000e+00,1.09528715e+04,6.97263033e+01,0.06128571
1.83000e+05,1.18831598e+03,1.54414605e-03,1.04180436e+01,0.00000000e+00,1.09526529e+04,6.97263033e+01,0.06132103
1.84000e+05,1.18729301e+03,1.54639697e-03,1.04180436e+01,0.00000000e+00,1.09524351e+04,6.97263033e+01,0.06135625
1.85000e+05,1.18627464e+03,1.54864315e-03,1.04180436e+01,0.00000000e+00,1.09522180e+04,6.97263033e+01,0.06139136
1.86000e+05,1.18526082e+03,1.55088461e-03,1.04180436e+01,0.00000000e+00,1.09520017e+04,6.97263033e+01,0.06142636
1.87000e+05,1.18425153e+03,1.55312138e-03,1.04180436e+01,0.00000000e+00,1.09517860e+04,6.97263033e+01,0.06146126
1.88000e+05,1.18324672e+03,1.55535349e-03,1.04180436e+01,0.00000000e+00,1.09515711e+04,6.97263033e+01,0.06149605
1.89000e+05,1.18224637e+03,1.55758096e-03,1.04180436e+01,0.00000000e+00,1.09513569e+04,6.97263033e+01,0.06153073
1.90000e+05,1.18125042e+03,1.55980382e-03,1.04180436e+01,0.00000000e+00,1.09511433e+04,6.97263033e+01,0.06156531
1.91000e+05,1.18025886e+03,1.56202209e-03,1.04180436e+01,0.00000000e+00,1.09509305e+04,6.97263033e+01,0.06159979
