#nR_H,a_s,e_s,MA_s,tcol
0.270,0.02177911,0.45,78.50277,1000000.00000
0.270,0.02177911,0.24,8.18035,1000000.00000
0.270,0.02177911,0.16,64.07508,1000000.00000
0.270,0.02177911,0.51,61.17749,1000000.00000
0.270,0.02177911,0.57,158.15340,1000000.00000
0.270,0.02177911,0.39,101.72397,1000000.00000
0.270,0.02177911,0.51,6.66137,1000000.00000
0.270,0.02177911,0.60,14.82859,43951.50491
0.270,0.02177911,0.15,45.04372,1000000.00000
0.270,0.02177911,0.14,51.57742,1000000.00000
0.270,0.02177911,0.34,104.62288,1000000.00000
0.270,0.02177911,0.26,106.94353,1000000.00000
0.270,0.02177911,0.60,122.48987,68.45388
0.270,0.02177911,0.27,99.34323,1000000.00000
0.270,0.02177911,0.41,81.43911,1000000.00000
0.270,0.02177911,0.33,20.16700,1000000.00000
0.270,0.02177911,0.00,54.76360,1000000.00000
0.270,0.02177911,0.38,157.81781,1000000.00000
0.270,0.02177911,0.13,110.70130,1000000.00000
0.270,0.02177911,0.17,71.73085,1000000.00000
0.270,0.02177911,0.35,107.21497,1000000.00000
0.270,0.02177911,0.53,53.33546,91774.47502
0.270,0.02177911,0.58,147.23406,85845.28614
0.270,0.02177911,0.01,30.69434,1000000.00000
0.270,0.02177911,0.13,133.33835,1000000.00000
0.270,0.02177911,0.27,72.62692,1000000.00000
0.270,0.02177911,0.29,120.16039,1000000.00000
0.270,0.02177911,0.45,75.85642,1000000.00000
0.270,0.02177911,0.21,10.36058,1000000.00000
0.270,0.02177911,0.32,65.35481,1000000.00000
0.270,0.02177911,0.46,177.19239,1000000.00000
0.270,0.02177911,0.40,93.39085,1000000.00000
0.270,0.02177911,0.59,62.25895,116.11871
0.270,0.02177911,0.40,22.43928,1000000.00000
0.270,0.02177911,0.27,100.96883,1000000.00000
0.270,0.02177911,0.08,69.61236,1000000.00000
0.270,0.02177911,0.09,16.75850,1000000.00000
0.270,0.02177911,0.05,52.15526,1000000.00000
0.270,0.02177911,0.17,31.17634,1000000.00000
0.270,0.02177911,0.11,90.47468,1000000.00000
0.270,0.02177911,0.48,107.43171,1000000.00000
0.270,0.02177911,0.02,89.13184,1000000.00000
0.270,0.02177911,0.15,173.27671,1000000.00000
0.270,0.02177911,0.37,97.83952,1000000.00000
0.270,0.02177911,0.52,95.20868,74440.12763
0.270,0.02177911,0.35,84.88371,1000000.00000
0.270,0.02177911,0.05,114.55387,1000000.00000
0.270,0.02177911,0.29,114.01215,1000000.00000
0.270,0.02177911,0.35,62.79629,1000000.00000
0.270,0.02177911,0.24,111.62387,1000000.00000
0.270,0.02177911,0.49,60.16390,1000000.00000
0.270,0.02177911,0.10,40.36848,1000000.00000
0.270,0.02177911,0.28,24.54687,1000000.00000
0.270,0.02177911,0.04,136.94131,1000000.00000
0.270,0.02177911,0.39,97.69040,1000000.00000
0.270,0.02177911,0.30,21.71446,1000000.00000
0.270,0.02177911,0.57,158.55674,1000000.00000
0.270,0.02177911,0.46,76.53843,1000000.00000
0.270,0.02177911,0.10,152.86021,1000000.00000
0.270,0.02177911,0.55,40.39930,1000000.00000
0.270,0.02177911,0.44,3.54790,1000000.00000
0.270,0.02177911,0.00,52.42124,1000000.00000
0.270,0.02177911,0.16,126.65842,1000000.00000
0.270,0.02177911,0.14,5.49005,1000000.00000
0.270,0.02177911,0.46,94.62423,1000000.00000
0.270,0.02177911,0.27,5.18088,1000000.00000
0.270,0.02177911,0.25,125.66911,1000000.00000
#nR_H,a_s,e_s,MA_s,tcol
0.280,0.02258575,0.57,122.04291,17338.45237
0.280,0.02258575,0.38,6.03584,1000000.00000
0.280,0.02258575,0.13,157.92715,1000000.00000
0.280,0.02258575,0.58,23.19658,7603.08129
0.280,0.02258575,0.25,55.71497,1000000.00000
0.280,0.02258575,0.00,28.08336,1000000.00000
0.280,0.02258575,0.48,44.16284,1000000.00000
0.280,0.02258575,0.21,142.48423,1000000.00000
0.280,0.02258575,0.36,70.64012,1000000.00000
0.280,0.02258575,0.01,8.36107,1000000.00000
0.280,0.02258575,0.09,61.02536,1000000.00000
0.280,0.02258575,0.12,164.67559,1000000.00000
0.280,0.02258575,0.10,128.19226,1000000.00000
0.280,0.02258575,0.20,162.96876,1000000.00000
0.280,0.02258575,0.01,109.35807,1000000.00000
0.280,0.02258575,0.21,98.91520,1000000.00000
0.280,0.02258575,0.33,31.20725,1000000.00000
0.280,0.02258575,0.41,75.40658,1000000.00000
0.280,0.02258575,0.18,82.48552,1000000.00000
0.280,0.02258575,0.27,24.12274,1000000.00000
0.280,0.02258575,0.04,88.88321,1000000.00000
0.280,0.02258575,0.54,109.39262,25008.49251
0.280,0.02258575,0.01,35.94128,1000000.00000
0.280,0.02258575,0.52,63.12813,25004.83258
0.280,0.02258575,0.60,29.45229,16966.81546
0.280,0.02258575,0.57,153.10471,60937.50775
0.280,0.02258575,0.56,39.63298,15801.31706
0.280,0.02258575,0.60,136.48737,44444.86748
0.280,0.02258575,0.03,146.78306,1000000.00000
0.280,0.02258575,0.16,171.87575,1000000.00000
0.280,0.02258575,0.20,57.47646,1000000.00000
0.280,0.02258575,0.40,60.33550,1000000.00000
0.280,0.02258575,0.35,149.51149,1000000.00000
0.280,0.02258575,0.16,99.78373,1000000.00000
0.280,0.02258575,0.16,17.61015,1000000.00000
0.280,0.02258575,0.18,146.60433,1000000.00000
0.280,0.02258575,0.50,164.78789,1000000.00000
0.280,0.02258575,0.32,105.63140,1000000.00000
0.280,0.02258575,0.03,127.23432,1000000.00000
0.280,0.02258575,0.18,35.24240,1000000.00000
0.280,0.02258575,0.21,147.93481,1000000.00000
0.280,0.02258575,0.01,52.58604,1000000.00000
0.280,0.02258575,0.56,89.12637,38.90789
0.280,0.02258575,0.10,124.54114,1000000.00000
0.280,0.02258575,0.47,107.53436,1000000.00000
0.280,0.02258575,0.44,42.87290,1000000.00000
0.280,0.02258575,0.15,48.74981,1000000.00000
0.280,0.02258575,0.51,57.43809,33292.22551
0.280,0.02258575,0.32,22.96446,1000000.00000
0.280,0.02258575,0.36,11.96933,1000000.00000
0.280,0.02258575,0.56,89.25763,27.14003
0.280,0.02258575,0.51,85.35856,132270.42093
0.280,0.02258575,0.44,71.49304,606721.07124
0.280,0.02258575,0.50,169.93068,263670.14935
0.280,0.02258575,0.31,66.40445,1000000.00000
0.280,0.02258575,0.39,170.51100,1000000.00000
0.280,0.02258575,0.10,115.56570,1000000.00000
0.280,0.02258575,0.49,78.26892,1000000.00000
0.280,0.02258575,0.17,110.85302,1000000.00000
0.280,0.02258575,0.53,42.97989,1000000.00000
0.280,0.02258575,0.35,9.32824,1000000.00000
0.280,0.02258575,0.36,146.98790,1000000.00000
0.280,0.02258575,0.55,179.08341,1000000.00000
0.280,0.02258575,0.08,33.57333,1000000.00000
0.280,0.02258575,0.30,90.61511,1000000.00000
0.280,0.02258575,0.32,38.06064,1000000.00000
0.280,0.02258575,0.59,23.41552,17216.44393
0.280,0.02258575,0.38,56.10997,1000000.00000
0.280,0.02258575,0.10,109.15723,1000000.00000
0.280,0.02258575,0.45,53.00384,1000000.00000
0.280,0.02258575,0.43,139.59497,1000000.00000
0.280,0.02258575,0.21,14.64278,1000000.00000
0.280,0.02258575,0.41,104.50590,1000000.00000
0.280,0.02258575,0.26,23.24870,1000000.00000
0.280,0.02258575,0.55,23.31269,263522.60253
0.280,0.02258575,0.52,57.37545,25538.17158
0.280,0.02258575,0.51,41.40159,688078.02343
0.280,0.02258575,0.32,96.67918,1000000.00000
0.280,0.02258575,0.26,99.97771,1000000.00000
0.280,0.02258575,0.41,96.73121,1000000.00000
0.280,0.02258575,0.06,57.24063,1000000.00000
0.280,0.02258575,0.00,28.07901,1000000.00000
0.280,0.02258575,0.34,138.50873,1000000.00000
0.280,0.02258575,0.16,128.62727,1000000.00000
0.280,0.02258575,0.17,4.77204,1000000.00000
0.280,0.02258575,0.26,170.05783,1000000.00000
0.280,0.02258575,0.10,18.26488,1000000.00000
0.280,0.02258575,0.45,104.94748,1000000.00000
0.280,0.02258575,0.24,82.01822,1000000.00000
0.280,0.02258575,0.60,49.18671,52.89165
0.280,0.02258575,0.20,59.15962,1000000.00000
0.280,0.02258575,0.26,150.89917,1000000.00000
0.280,0.02258575,0.31,134.54477,1000000.00000
0.280,0.02258575,0.58,113.72643,198.47986
0.280,0.02258575,0.02,21.96688,1000000.00000
0.280,0.02258575,0.22,135.60807,1000000.00000
0.280,0.02258575,0.53,19.88534,1000000.00000
0.280,0.02258575,0.33,27.51465,1000000.00000
0.280,0.02258575,0.50,33.32393,254377.73632
0.280,0.02258575,0.52,110.85537,575318.34728
0.280,0.02258575,0.00,32.72849,1000000.00000
0.280,0.02258575,0.45,61.52712,423007.90738
0.280,0.02258575,0.52,159.47600,951480.18384
0.280,0.02258575,0.50,152.85522,1000000.00000
0.280,0.02258575,0.25,148.05670,1000000.00000
0.280,0.02258575,0.06,147.24266,1000000.00000
0.280,0.02258575,0.03,48.84283,1000000.00000
0.280,0.02258575,0.35,11.40750,1000000.00000
0.280,0.02258575,0.01,79.22745,1000000.00000
0.280,0.02258575,0.41,31.74966,1000000.00000
0.280,0.02258575,0.37,69.10042,1000000.00000
0.280,0.02258575,0.51,125.53565,23083.19614
0.280,0.02258575,0.07,45.32081,1000000.00000
0.280,0.02258575,0.04,101.02990,1000000.00000
0.280,0.02258575,0.12,153.54170,1000000.00000
0.280,0.02258575,0.47,29.93101,1000000.00000
0.280,0.02258575,0.31,111.28586,1000000.00000
0.280,0.02258575,0.39,3.25983,1000000.00000
0.280,0.02258575,0.31,80.53423,1000000.00000
0.280,0.02258575,0.28,63.10576,1000000.00000
0.280,0.02258575,0.53,75.19802,258797.06897
0.280,0.02258575,0.23,156.34784,1000000.00000
0.280,0.02258575,0.60,49.25280,112.28263
0.280,0.02258575,0.29,161.42191,1000000.00000
0.280,0.02258575,0.49,147.43842,1000000.00000
0.280,0.02258575,0.26,138.41773,1000000.00000
0.280,0.02258575,0.48,70.07321,804548.54296
0.280,0.02258575,0.03,64.21560,1000000.00000
0.280,0.02258575,0.08,124.36879,1000000.00000
0.280,0.02258575,0.06,75.13398,1000000.00000
0.280,0.02258575,0.38,44.72805,1000000.00000
0.280,0.02258575,0.46,46.41978,1000000.00000
0.280,0.02258575,0.08,114.03535,1000000.00000
0.280,0.02258575,0.35,45.83532,1000000.00000
0.280,0.02258575,0.12,173.45160,1000000.00000
0.280,0.02258575,0.45,37.41953,1000000.00000
0.280,0.02258575,0.35,145.77740,1000000.00000
0.280,0.02258575,0.49,138.76420,1000000.00000
0.280,0.02258575,0.54,110.41405,67472.24911
0.280,0.02258575,0.41,132.75023,1000000.00000
0.280,0.02258575,0.09,95.33710,1000000.00000
0.280,0.02258575,0.54,141.54210,35743.70790
0.280,0.02258575,0.02,161.06892,1000000.00000
0.280,0.02258575,0.29,85.31310,1000000.00000
0.280,0.02258575,0.30,31.86189,1000000.00000
0.280,0.02258575,0.29,32.73842,1000000.00000
0.280,0.02258575,0.33,73.87143,1000000.00000
0.280,0.02258575,0.03,69.96191,1000000.00000
0.280,0.02258575,0.24,112.96045,1000000.00000
0.280,0.02258575,0.32,102.74009,1000000.00000
0.280,0.02258575,0.47,31.56683,316403.94394
0.280,0.02258575,0.30,82.94018,1000000.00000
0.280,0.02258575,0.48,89.34592,1000000.00000
0.280,0.02258575,0.38,22.94796,1000000.00000
0.280,0.02258575,0.33,44.27239,1000000.00000
0.280,0.02258575,0.01,54.83048,1000000.00000
0.280,0.02258575,0.19,31.93912,1000000.00000
0.280,0.02258575,0.08,31.38596,1000000.00000
0.280,0.02258575,0.59,174.39801,96102.88896
0.280,0.02258575,0.48,108.56738,1000000.00000
0.280,0.02258575,0.46,161.01940,1000000.00000
0.280,0.02258575,0.59,175.22801,9505.39358
0.280,0.02258575,0.22,84.35892,1000000.00000
0.280,0.02258575,0.08,121.96158,1000000.00000
0.280,0.02258575,0.13,92.04163,1000000.00000
0.280,0.02258575,0.56,155.18297,162635.30156
0.280,0.02258575,0.40,168.18606,1000000.00000
0.280,0.02258575,0.19,77.21892,1000000.00000
0.280,0.02258575,0.54,33.55889,531986.04735
0.280,0.02258575,0.60,81.24966,28.47744
0.280,0.02258575,0.04,21.52696,1000000.00000
0.280,0.02258575,0.07,120.98440,1000000.00000
0.280,0.02258575,0.57,135.48899,871229.48923
0.280,0.02258575,0.21,18.20208,1000000.00000
0.280,0.02258575,0.47,37.15583,848839.88020
0.280,0.02258575,0.21,13.09734,1000000.00000
0.280,0.02258575,0.11,31.87992,1000000.00000
0.280,0.02258575,0.60,138.67334,16616.46826
0.280,0.02258575,0.45,48.25145,1000000.00000
0.280,0.02258575,0.49,24.62735,1000000.00000
0.280,0.02258575,0.39,72.15326,1000000.00000
0.280,0.02258575,0.06,41.02833,1000000.00000
0.280,0.02258575,0.42,101.67140,1000000.00000
0.280,0.02258575,0.43,28.10747,1000000.00000
0.280,0.02258575,0.12,168.50786,1000000.00000
0.280,0.02258575,0.42,37.78301,1000000.00000
0.280,0.02258575,0.34,100.21732,1000000.00000
0.280,0.02258575,0.13,145.82041,1000000.00000
0.280,0.02258575,0.11,88.65318,1000000.00000
0.280,0.02258575,0.11,160.56838,1000000.00000
0.280,0.02258575,0.52,138.09389,1000000.00000
0.280,0.02258575,0.01,11.70929,1000000.00000
0.280,0.02258575,0.20,171.01115,1000000.00000
0.280,0.02258575,0.44,149.43958,1000000.00000
0.280,0.02258575,0.14,94.00379,1000000.00000
0.280,0.02258575,0.02,119.25401,1000000.00000
0.280,0.02258575,0.47,157.30021,1000000.00000
0.280,0.02258575,0.09,130.67202,1000000.00000
0.280,0.02258575,0.27,20.44037,1000000.00000
0.280,0.02258575,0.31,95.78043,1000000.00000
0.280,0.02258575,0.42,179.43736,1000000.00000
0.280,0.02258575,0.23,94.98620,1000000.00000
0.280,0.02258575,0.10,28.94545,1000000.00000
0.280,0.02258575,0.02,46.58040,1000000.00000
0.280,0.02258575,0.38,130.00546,1000000.00000
0.280,0.02258575,0.14,112.12029,1000000.00000
0.280,0.02258575,0.02,163.67767,1000000.00000
0.280,0.02258575,0.31,67.91115,1000000.00000
0.280,0.02258575,0.42,74.63234,1000000.00000
0.280,0.02258575,0.40,103.73190,1000000.00000
0.280,0.02258575,0.24,175.39106,1000000.00000
0.280,0.02258575,0.09,20.42523,1000000.00000
0.280,0.02258575,0.08,168.61140,1000000.00000
0.280,0.02258575,0.26,68.56035,1000000.00000
0.280,0.02258575,0.28,26.47323,1000000.00000
0.280,0.02258575,0.49,19.18769,1000000.00000
0.280,0.02258575,0.17,115.63547,1000000.00000
0.280,0.02258575,0.09,147.10000,1000000.00000
0.280,0.02258575,0.20,162.45952,1000000.00000
0.280,0.02258575,0.38,143.51317,1000000.00000
0.280,0.02258575,0.44,52.76659,1000000.00000
0.280,0.02258575,0.00,107.75853,1000000.00000
0.280,0.02258575,0.37,96.02300,1000000.00000
0.280,0.02258575,0.59,156.87662,34070.81682
0.280,0.02258575,0.44,43.77099,1000000.00000
0.280,0.02258575,0.06,39.97941,1000000.00000
0.280,0.02258575,0.52,112.95098,1000000.00000
0.280,0.02258575,0.04,114.76035,1000000.00000
0.280,0.02258575,0.18,18.14004,1000000.00000
0.280,0.02258575,0.25,163.96689,1000000.00000
0.280,0.02258575,0.14,160.20096,1000000.00000
0.280,0.02258575,0.24,162.20844,1000000.00000
0.280,0.02258575,0.03,144.39546,1000000.00000
0.280,0.02258575,0.16,118.83553,1000000.00000
0.280,0.02258575,0.23,21.15472,1000000.00000
0.280,0.02258575,0.06,93.38231,1000000.00000
0.280,0.02258575,0.08,106.36073,1000000.00000
0.280,0.02258575,0.15,28.15867,1000000.00000
0.280,0.02258575,0.34,76.57856,1000000.00000
0.280,0.02258575,0.58,149.78415,574068.76555
0.280,0.02258575,0.04,76.95738,1000000.00000
0.280,0.02258575,0.25,155.89150,1000000.00000
0.280,0.02258575,0.03,139.00406,1000000.00000
0.280,0.02258575,0.23,40.24725,1000000.00000
0.280,0.02258575,0.42,11.82756,1000000.00000
0.280,0.02258575,0.38,133.91033,1000000.00000
0.280,0.02258575,0.14,138.59884,1000000.00000
0.280,0.02258575,0.23,174.47446,1000000.00000
0.280,0.02258575,0.55,10.41168,52343.34604
0.280,0.02258575,0.28,88.58093,1000000.00000
0.280,0.02258575,0.53,170.99301,209902.54426
0.280,0.02258575,0.60,3.98224,69927.74607
0.280,0.02258575,0.55,104.41552,440.47555
0.280,0.02258575,0.18,152.07756,1000000.00000
0.280,0.02258575,0.31,87.21414,1000000.00000
0.280,0.02258575,0.55,71.32356,258.42249
0.280,0.02258575,0.33,161.41778,1000000.00000
0.280,0.02258575,0.40,166.60233,1000000.00000
0.280,0.02258575,0.23,94.15761,1000000.00000
0.280,0.02258575,0.34,109.91161,1000000.00000
0.280,0.02258575,0.05,56.58408,1000000.00000
0.280,0.02258575,0.42,15.36294,1000000.00000
0.280,0.02258575,0.58,176.61351,113178.99937
0.280,0.02258575,0.32,116.26510,1000000.00000
0.280,0.02258575,0.34,51.95350,1000000.00000
0.280,0.02258575,0.35,178.19284,1000000.00000
0.280,0.02258575,0.53,132.76481,1000000.00000
0.280,0.02258575,0.53,122.33651,9186.35859
0.280,0.02258575,0.25,123.25161,1000000.00000
0.280,0.02258575,0.16,44.59158,1000000.00000
0.280,0.02258575,0.00,33.01281,1000000.00000
0.280,0.02258575,0.29,31.01758,1000000.00000
0.280,0.02258575,0.48,53.48191,1000000.00000
0.280,0.02258575,0.47,75.37869,1000000.00000
0.280,0.02258575,0.30,10.99403,1000000.00000
0.280,0.02258575,0.38,102.58014,1000000.00000
0.280,0.02258575,0.14,104.09042,1000000.00000
0.280,0.02258575,0.55,16.46763,33645.22900
0.280,0.02258575,0.10,116.93392,1000000.00000
0.280,0.02258575,0.42,84.97205,1000000.00000
0.280,0.02258575,0.20,113.73070,1000000.00000
0.280,0.02258575,0.05,114.01268,1000000.00000
0.280,0.02258575,0.58,97.42798,19.46090
0.280,0.02258575,0.23,174.57819,1000000.00000
0.280,0.02258575,0.56,130.21562,787259.20821
0.280,0.02258575,0.43,32.74706,1000000.00000
0.280,0.02258575,0.17,12.70237,1000000.00000
0.280,0.02258575,0.28,141.05754,1000000.00000
0.280,0.02258575,0.48,64.02109,1000000.00000
0.280,0.02258575,0.13,116.99351,1000000.00000
0.280,0.02258575,0.46,21.19519,1000000.00000
0.280,0.02258575,0.26,10.14759,1000000.00000
0.280,0.02258575,0.46,87.73762,1000000.00000
0.280,0.02258575,0.02,56.10799,1000000.00000
0.280,0.02258575,0.08,113.81505,1000000.00000
0.280,0.02258575,0.27,111.26308,1000000.00000
0.280,0.02258575,0.14,67.60493,1000000.00000
0.280,0.02258575,0.19,139.75433,1000000.00000
0.280,0.02258575,0.11,35.14374,1000000.00000
0.280,0.02258575,0.43,72.13735,673439.50684
0.280,0.02258575,0.51,152.01889,1000000.00000
0.280,0.02258575,0.58,1.14946,633915.41028
0.280,0.02258575,0.35,60.58877,1000000.00000
0.280,0.02258575,0.13,64.70841,1000000.00000
0.280,0.02258575,0.36,64.58949,1000000.00000
0.280,0.02258575,0.04,155.35862,1000000.00000
0.280,0.02258575,0.57,62.60566,33868.39425
0.280,0.02258575,0.48,47.20753,1000000.00000
0.280,0.02258575,0.21,88.99565,1000000.00000
0.280,0.02258575,0.16,85.35129,1000000.00000
0.280,0.02258575,0.32,21.55718,1000000.00000
0.280,0.02258575,0.31,66.68498,1000000.00000
0.280,0.02258575,0.22,139.88645,1000000.00000
0.280,0.02258575,0.30,113.02207,1000000.00000
0.280,0.02258575,0.36,119.73550,1000000.00000
0.280,0.02258575,0.28,78.74549,1000000.00000
0.280,0.02258575,0.19,167.53632,1000000.00000
0.280,0.02258575,0.20,90.94543,1000000.00000
0.280,0.02258575,0.03,13.32804,1000000.00000
0.280,0.02258575,0.07,50.15636,1000000.00000
0.280,0.02258575,0.53,42.04939,175603.51626
0.280,0.02258575,0.25,145.89960,1000000.00000
0.280,0.02258575,0.43,79.33729,1000000.00000
0.280,0.02258575,0.47,117.25567,363636.59213
0.280,0.02258575,0.27,120.90612,1000000.00000
0.280,0.02258575,0.18,3.27993,1000000.00000
0.280,0.02258575,0.12,125.28536,1000000.00000
0.280,0.02258575,0.53,177.79003,1000000.00000
0.280,0.02258575,0.07,90.48222,1000000.00000
0.280,0.02258575,0.55,125.28371,9548.90014
0.280,0.02258575,0.52,41.93270,1000000.00000
0.280,0.02258575,0.20,80.72019,1000000.00000
0.280,0.02258575,0.38,27.30148,1000000.00000
0.280,0.02258575,0.26,49.21327,1000000.00000
0.280,0.02258575,0.21,15.13922,1000000.00000
0.280,0.02258575,0.33,109.03947,1000000.00000
0.280,0.02258575,0.29,7.35635,1000000.00000
0.280,0.02258575,0.27,64.46929,1000000.00000
0.280,0.02258575,0.09,161.49884,1000000.00000
0.280,0.02258575,0.50,177.78024,915682.62824
0.280,0.02258575,0.48,129.42826,1000000.00000
0.280,0.02258575,0.54,41.52057,41976.95829
0.280,0.02258575,0.05,29.01983,1000000.00000
0.280,0.02258575,0.33,71.61401,1000000.00000
0.280,0.02258575,0.29,34.61202,1000000.00000
0.280,0.02258575,0.00,94.45616,1000000.00000
0.280,0.02258575,0.53,39.28570,352666.79134
0.280,0.02258575,0.37,83.28236,1000000.00000
0.280,0.02258575,0.16,136.41230,1000000.00000
0.280,0.02258575,0.17,114.31686,1000000.00000
0.280,0.02258575,0.57,150.66240,1000000.00000
0.280,0.02258575,0.23,105.00638,1000000.00000
0.280,0.02258575,0.53,76.99916,276391.72322
0.280,0.02258575,0.37,134.56969,1000000.00000
0.280,0.02258575,0.45,160.68091,1000000.00000
0.280,0.02258575,0.52,179.62814,1000000.00000
0.280,0.02258575,0.02,15.92865,1000000.00000
0.280,0.02258575,0.60,122.99317,24.74798
0.280,0.02258575,0.12,2.78219,1000000.00000
0.280,0.02258575,0.57,125.54486,7685.96627
0.280,0.02258575,0.42,26.75929,1000000.00000
0.280,0.02258575,0.22,2.04366,1000000.00000
0.280,0.02258575,0.05,163.36196,1000000.00000
0.280,0.02258575,0.28,162.74857,1000000.00000
0.280,0.02258575,0.14,6.72267,1000000.00000
0.280,0.02258575,0.60,117.81202,20.88640
0.280,0.02258575,0.02,139.52391,1000000.00000
0.280,0.02258575,0.28,106.18518,1000000.00000
0.280,0.02258575,0.46,3.31032,1000000.00000
0.280,0.02258575,0.23,178.73366,1000000.00000
0.280,0.02258575,0.15,150.47642,1000000.00000
0.280,0.02258575,0.41,144.51362,1000000.00000
0.280,0.02258575,0.06,174.92077,1000000.00000
0.280,0.02258575,0.56,172.01727,1000000.00000
0.280,0.02258575,0.55,159.08146,1000000.00000
0.280,0.02258575,0.27,41.15570,1000000.00000
0.280,0.02258575,0.57,111.35005,257.71322
0.280,0.02258575,0.12,167.09734,1000000.00000
0.280,0.02258575,0.41,62.34228,1000000.00000
0.280,0.02258575,0.22,66.71559,1000000.00000
0.280,0.02258575,0.43,94.39025,1000000.00000
0.280,0.02258575,0.24,177.51793,1000000.00000
0.280,0.02258575,0.42,2.35700,1000000.00000
0.280,0.02258575,0.23,134.28808,1000000.00000
0.280,0.02258575,0.05,167.34558,1000000.00000
0.280,0.02258575,0.27,111.65572,1000000.00000
0.280,0.02258575,0.27,171.72919,1000000.00000
0.280,0.02258575,0.01,170.79940,1000000.00000
0.280,0.02258575,0.26,151.58141,1000000.00000
0.280,0.02258575,0.58,111.04685,167.48520
0.280,0.02258575,0.39,32.68759,1000000.00000
0.280,0.02258575,0.13,126.44714,1000000.00000
0.280,0.02258575,0.07,26.08108,1000000.00000
0.280,0.02258575,0.58,133.83149,146614.55097
0.280,0.02258575,0.05,13.85638,1000000.00000
0.280,0.02258575,0.33,94.41205,1000000.00000
0.280,0.02258575,0.24,63.60340,1000000.00000
0.280,0.02258575,0.20,1.95078,1000000.00000
0.280,0.02258575,0.06,154.93150,1000000.00000
0.280,0.02258575,0.43,48.73404,1000000.00000
0.280,0.02258575,0.40,20.38285,1000000.00000
0.280,0.02258575,0.58,19.25652,17286.35807
0.280,0.02258575,0.25,75.28375,1000000.00000
0.280,0.02258575,0.37,141.94750,1000000.00000
0.280,0.02258575,0.27,139.01731,1000000.00000
0.280,0.02258575,0.18,50.73386,1000000.00000
0.280,0.02258575,0.02,165.93736,1000000.00000
0.280,0.02258575,0.52,142.33017,90632.75341
0.280,0.02258575,0.43,118.60631,1000000.00000
0.280,0.02258575,0.58,46.76465,138520.00542
0.280,0.02258575,0.11,66.18885,1000000.00000
0.280,0.02258575,0.17,103.58535,1000000.00000
0.280,0.02258575,0.30,165.75703,1000000.00000
0.280,0.02258575,0.09,61.39194,1000000.00000
0.280,0.02258575,0.30,7.07618,1000000.00000
0.280,0.02258575,0.49,123.91243,155326.61156
0.280,0.02258575,0.24,8.18035,1000000.00000
0.280,0.02258575,0.34,27.78529,1000000.00000
0.280,0.02258575,0.04,138.77409,1000000.00000
0.280,0.02258575,0.06,60.77073,1000000.00000
0.280,0.02258575,0.32,160.29491,1000000.00000
0.280,0.02258575,0.05,41.18367,1000000.00000
0.280,0.02258575,0.30,15.96646,1000000.00000
0.280,0.02258575,0.41,81.39923,1000000.00000
0.280,0.02258575,0.09,166.44485,1000000.00000
0.280,0.02258575,0.17,169.24144,1000000.00000
0.280,0.02258575,0.58,51.66686,449.70071
0.280,0.02258575,0.51,21.70204,1000000.00000
0.280,0.02258575,0.59,104.79068,27.62678
0.280,0.02258575,0.29,176.40586,1000000.00000
0.280,0.02258575,0.37,142.92453,1000000.00000
0.280,0.02258575,0.51,13.85158,754562.73421
0.280,0.02258575,0.50,6.11028,1000000.00000
0.280,0.02258575,0.13,178.20969,1000000.00000
0.280,0.02258575,0.11,130.04138,1000000.00000
0.280,0.02258575,0.24,50.57337,1000000.00000
0.280,0.02258575,0.25,29.27105,1000000.00000
0.280,0.02258575,0.28,92.51811,1000000.00000
0.280,0.02258575,0.13,156.07302,1000000.00000
0.280,0.02258575,0.58,148.64702,505679.30478
0.280,0.02258575,0.11,102.29555,1000000.00000
0.280,0.02258575,0.08,96.43944,1000000.00000
0.280,0.02258575,0.23,116.85785,1000000.00000
0.280,0.02258575,0.39,125.39715,1000000.00000
0.280,0.02258575,0.49,143.89486,65321.48816
0.280,0.02258575,0.38,61.57471,1000000.00000
0.280,0.02258575,0.08,92.17675,1000000.00000
0.280,0.02258575,0.25,130.62951,1000000.00000
0.280,0.02258575,0.12,17.49177,1000000.00000
0.280,0.02258575,0.60,4.42565,18918.80451
0.280,0.02258575,0.50,145.18101,256233.50098
0.280,0.02258575,0.37,54.24802,1000000.00000
0.280,0.02258575,0.10,58.57195,1000000.00000
0.280,0.02258575,0.48,107.43171,1000000.00000
0.280,0.02258575,0.14,106.34999,1000000.00000
0.280,0.02258575,0.41,62.45158,1000000.00000
0.280,0.02258575,0.19,144.62657,1000000.00000
0.280,0.02258575,0.21,111.27925,1000000.00000
0.280,0.02258575,0.19,135.15679,1000000.00000
0.280,0.02258575,0.45,106.25309,1000000.00000
0.280,0.02258575,0.07,163.48786,1000000.00000
0.280,0.02258575,0.49,16.48477,1000000.00000
0.280,0.02258575,0.34,120.35578,1000000.00000
0.280,0.02258575,0.50,102.23014,1000000.00000
0.280,0.02258575,0.07,137.09153,1000000.00000
0.280,0.02258575,0.27,157.79765,1000000.00000
0.280,0.02258575,0.44,117.49430,1000000.00000
0.280,0.02258575,0.01,82.09260,1000000.00000
0.280,0.02258575,0.43,128.87500,1000000.00000
0.280,0.02258575,0.18,57.41561,1000000.00000
0.280,0.02258575,0.57,127.50534,7684.68912
0.280,0.02258575,0.60,80.26249,16.93673
0.280,0.02258575,0.59,8.23357,78937.63999
